state,year,code,plan,eg_adj_avg,eg_avg_percentrank,bias_avg,bias_avg_percentrank,mmd_avg,mmd_avg_percentrank,dec2_avg,dec2_avg_percentrank,wasted_dem_plan,wasted_rep_plan,votes_dem_plan,votes_twop_plan,seats_plan,seats_dem_plan,seats_r_plan
ND,2006,ND2006,ND4,-0.109,0.961,-0.024,0.741,-0.005,0.676,-0.126,0.739,760247,449114,1114384,2418723,470,147,323
ND,2008,ND2008,ND4,-0.109,0.961,-0.024,0.741,-0.005,0.676,-0.126,0.739,760247,449114,1114384,2418723,470,147,323
ND,2010,ND2010,ND4,-0.109,0.961,-0.024,0.741,-0.005,0.676,-0.126,0.739,760247,449114,1114384,2418723,470,147,323
ND,2012,ND2012,ND5,-0.087,0.928,-0.028,0.757,-0.014,0.755,-0.319,0.864,806848,536883,1035634,2687462,470,88,382
ND,2014,ND2014,ND5,-0.087,0.928,-0.028,0.757,-0.014,0.755,-0.319,0.864,806848,536883,1035634,2687462,470,88,382
ND,2016,ND2016,ND5,-0.087,0.928,-0.028,0.757,-0.014,0.755,-0.319,0.864,806848,536883,1035634,2687462,470,88,382
ND,2018,ND2018,ND5,-0.087,0.928,-0.028,0.757,-0.014,0.755,-0.319,0.864,806848,536883,1035634,2687462,470,88,382
ND,2020,ND2020,ND5,-0.087,0.928,-0.028,0.757,-0.014,0.755,-0.319,0.864,806848,536883,1035634,2687462,470,88,382
NJ,1975,NJ1975,NJ1,0.092,0.937,-0.043,0.809,-0.018,0.782,0.024,0.654,2481282,3163176,6288003,11288917,240,169,71
NJ,1977,NJ1977,NJ1,0.092,0.937,-0.043,0.809,-0.018,0.782,0.024,0.654,2481282,3163176,6288003,11288917,240,169,71
NJ,1979,NJ1979,NJ1,0.092,0.937,-0.043,0.809,-0.018,0.782,0.024,0.654,2481282,3163176,6288003,11288917,240,169,71
NJ,1981,NJ1981,NJ2,0.023,0.740,-0.008,0.670,0.001,0.647,-0.055,0.687,4535248,4116491,8410973,17303478,400,199,201
NJ,1983,NJ1983,NJ2,0.023,0.740,-0.008,0.670,0.001,0.647,-0.055,0.687,4535248,4116491,8410973,17303478,400,199,201
NJ,1985,NJ1985,NJ2,0.023,0.740,-0.008,0.670,0.001,0.647,-0.055,0.687,4535248,4116491,8410973,17303478,400,199,201
NJ,1987,NJ1987,NJ2,0.023,0.740,-0.008,0.670,0.001,0.647,-0.055,0.687,4535248,4116491,8410973,17303478,400,199,201
NJ,1989,NJ1989,NJ2,0.023,0.740,-0.008,0.670,0.001,0.647,-0.055,0.687,4535248,4116491,8410973,17303478,400,199,201
NJ,1991,NJ1991,NJ3,-0.049,0.830,-0.079,0.917,-0.039,0.912,-0.468,0.915,5814227,3638455,8866623,18905363,400,155,245
NJ,1993,NJ1993,NJ3,-0.049,0.830,-0.079,0.917,-0.039,0.912,-0.468,0.915,5814227,3638455,8866623,18905363,400,155,245
NJ,1995,NJ1995,NJ3,-0.049,0.830,-0.079,0.917,-0.039,0.912,-0.468,0.915,5814227,3638455,8866623,18905363,400,155,245
NJ,1997,NJ1997,NJ3,-0.049,0.830,-0.079,0.917,-0.039,0.912,-0.468,0.915,5814227,3638455,8866623,18905363,400,155,245
NJ,1999,NJ1999,NJ3,-0.049,0.830,-0.079,0.917,-0.039,0.912,-0.468,0.915,5814227,3638455,8866623,18905363,400,155,245
NJ,2001,NJ2001,NJ4,0.031,0.773,-0.008,0.677,-0.010,0.729,-0.129,0.744,4461064,3717905,8450015,16357939,400,223,177
NJ,2003,NJ2003,NJ4,0.031,0.773,-0.008,0.677,-0.010,0.729,-0.129,0.744,4461064,3717905,8450015,16357939,400,223,177
NJ,2005,NJ2005,NJ4,0.031,0.773,-0.008,0.677,-0.010,0.729,-0.129,0.744,4461064,3717905,8450015,16357939,400,223,177
NJ,2007,NJ2007,NJ4,0.031,0.773,-0.008,0.677,-0.010,0.729,-0.129,0.744,4461064,3717905,8450015,16357939,400,223,177
NJ,2009,NJ2009,NJ4,0.031,0.773,-0.008,0.677,-0.010,0.729,-0.129,0.744,4461064,3717905,8450015,16357939,400,223,177
NJ,2011,NJ2011,NJ5,0.074,0.901,0.017,0.712,0.015,0.759,0.084,0.711,4855089,4948171,10272856,19606521,480,301,179
NJ,2013,NJ2013,NJ5,0.074,0.901,0.017,0.712,0.015,0.759,0.084,0.711,4855089,4948171,10272856,19606521,480,301,179
NJ,2015,NJ2015,NJ5,0.074,0.901,0.017,0.712,0.015,0.759,0.084,0.711,4855089,4948171,10272856,19606521,480,301,179
NJ,2017,NJ2017,NJ5,0.074,0.901,0.017,0.712,0.015,0.759,0.084,0.711,4855089,4948171,10272856,19606521,480,301,179
NJ,2019,NJ2019,NJ5,0.074,0.901,0.017,0.712,0.015,0.759,0.084,0.711,4855089,4948171,10272856,19606521,480,301,179
NJ,2021,NJ2021,NJ5,0.074,0.901,0.017,0.712,0.015,0.759,0.084,0.711,4855089,4948171,10272856,19606521,480,301,179
NM,1972,NM1972,NM1,0.107,0.955,0.076,0.907,0.036,0.896,0.383,0.886,377742,527746,958965,1810977,345,231,114
NM,1974,NM1974,NM1,0.107,0.955,0.076,0.907,0.036,0.896,0.383,0.886,377742,527746,958965,1810977,345,231,114
NM,1976,NM1976,NM1,0.107,0.955,0.076,0.907,0.036,0.896,0.383,0.886,377742,527746,958965,1810977,345,231,114
NM,1978,NM1978,NM1,0.107,0.955,0.076,0.907,0.036,0.896,0.383,0.886,377742,527746,958965,1810977,345,231,114
NM,1980,NM1980,NM1,0.107,0.955,0.076,0.907,0.036,0.896,0.383,0.886,377742,527746,958965,1810977,345,231,114
NM,1984,NM1984,NM2,0.078,0.910,0.074,0.903,0.035,0.882,0.279,0.829,384812,483489,931678,1736601,276,180,96
NM,1986,NM1986,NM2,0.078,0.910,0.074,0.903,0.035,0.882,0.279,0.829,384812,483489,931678,1736601,276,180,96
NM,1988,NM1988,NM2,0.078,0.910,0.074,0.903,0.035,0.882,0.279,0.829,384812,483489,931678,1736601,276,180,96
NM,1990,NM1990,NM2,0.078,0.910,0.074,0.903,0.035,0.882,0.279,0.829,384812,483489,931678,1736601,276,180,96
NM,1992,NM1992,NM3,0.069,0.893,0.036,0.780,0.017,0.773,0.223,0.807,608376,686252,1382161,2589258,350,223,127
NM,1994,NM1994,NM3,0.069,0.893,0.036,0.780,0.017,0.773,0.223,0.807,608376,686252,1382161,2589258,350,223,127
NM,1996,NM1996,NM3,0.069,0.893,0.036,0.780,0.017,0.773,0.223,0.807,608376,686252,1382161,2589258,350,223,127
NM,1998,NM1998,NM3,0.069,0.893,0.036,0.780,0.017,0.773,0.223,0.807,608376,686252,1382161,2589258,350,223,127
NM,2000,NM2000,NM3,0.069,0.893,0.036,0.780,0.017,0.773,0.223,0.807,608376,686252,1382161,2589258,350,223,127
NM,2002,NM2002,NM4,0.016,0.715,0.025,0.745,0.014,0.751,0.065,0.697,817803,762716,1713438,3161040,350,209,141
NM,2004,NM2004,NM4,0.016,0.715,0.025,0.745,0.014,0.751,0.065,0.697,817803,762716,1713438,3161040,350,209,141
NM,2006,NM2006,NM4,0.016,0.715,0.025,0.745,0.014,0.751,0.065,0.697,817803,762716,1713438,3161040,350,209,141
NM,2008,NM2008,NM4,0.016,0.715,0.025,0.745,0.014,0.751,0.065,0.697,817803,762716,1713438,3161040,350,209,141
NM,2010,NM2010,NM4,0.016,0.715,0.025,0.745,0.014,0.751,0.065,0.697,817803,762716,1713438,3161040,350,209,141
NM,2012,NM2012,NM5,0.002,0.645,0.014,0.705,-0.004,0.669,0.095,0.718,936003,962007,2041233,3796021,350,201,149
NM,2014,NM2014,NM5,0.002,0.645,0.014,0.705,-0.004,0.669,0.095,0.718,936003,962007,2041233,3796021,350,201,149
NM,2016,NM2016,NM5,0.002,0.645,0.014,0.705,-0.004,0.669,0.095,0.718,936003,962007,2041233,3796021,350,201,149
NM,2018,NM2018,NM5,0.002,0.645,0.014,0.705,-0.004,0.669,0.095,0.718,936003,962007,2041233,3796021,350,201,149
NM,2020,NM2020,NM5,0.002,0.645,0.014,0.705,-0.004,0.669,0.095,0.718,936003,962007,2041233,3796021,350,201,149
NM,2022,NM2022,NM6,0.098,0.946,0.065,0.882,0.027,0.830,0.504,0.928,155787,223740,396447,759055,70,45,25
NV,1972,NV1972,NV1,0.077,0.908,0.030,0.764,0.017,0.772,0.288,0.836,208165,241298,509944,898927,200,143,57
NV,1974,NV1974,NV1,0.077,0.908,0.030,0.764,0.017,0.772,0.288,0.836,208165,241298,509944,898927,200,143,57
NV,1976,NV1976,NV1,0.077,0.908,0.030,0.764,0.017,0.772,0.288,0.836,208165,241298,509944,898927,200,143,57
NV,1978,NV1978,NV1,0.077,0.908,0.030,0.764,0.017,0.772,0.288,0.836,208165,241298,509944,898927,200,143,57
NV,1980,NV1980,NV1,0.077,0.908,0.030,0.764,0.017,0.772,0.288,0.836,208165,241298,509944,898927,200,143,57
NV,1982,NV1982,NV2,0.068,0.886,0.018,0.716,0.002,0.655,0.148,0.759,321014,350997,680408,1344021,205,119,86
NV,1984,NV1984,NV2,0.068,0.886,0.018,0.716,0.002,0.655,0.148,0.759,321014,350997,680408,1344021,205,119,86
NV,1986,NV1986,NV2,0.068,0.886,0.018,0.716,0.002,0.655,0.148,0.759,321014,350997,680408,1344021,205,119,86
NV,1988,NV1988,NV2,0.068,0.886,0.018,0.716,0.002,0.655,0.148,0.759,321014,350997,680408,1344021,205,119,86
NV,1990,NV1990,NV2,0.068,0.886,0.018,0.716,0.002,0.655,0.148,0.759,321014,350997,680408,1344021,205,119,86
NV,1992,NV1992,NV3,0.147,0.992,0.048,0.828,0.019,0.786,0.305,0.853,505478,568161,1049534,2147278,210,131,79
NV,1994,NV1994,NV3,0.147,0.992,0.048,0.828,0.019,0.786,0.305,0.853,505478,568161,1049534,2147278,210,131,79
NV,1996,NV1996,NV3,0.147,0.992,0.048,0.828,0.019,0.786,0.305,0.853,505478,568161,1049534,2147278,210,131,79
NV,1998,NV1998,NV3,0.147,0.992,0.048,0.828,0.019,0.786,0.305,0.853,505478,568161,1049534,2147278,210,131,79
NV,2000,NV2000,NV3,0.147,0.992,0.048,0.828,0.019,0.786,0.305,0.853,505478,568161,1049534,2147278,210,131,79
NV,2002,NV2002,NV4,0.120,0.979,0.058,0.860,0.033,0.871,0.122,0.734,921572,724970,1654513,3293083,210,130,80
NV,2004,NV2004,NV4,0.120,0.979,0.058,0.860,0.033,0.871,0.122,0.734,921572,724970,1654513,3293083,210,130,80
NV,2006,NV2006,NV4,0.120,0.979,0.058,0.860,0.033,0.871,0.122,0.734,921572,724970,1654513,3293083,210,130,80
NV,2008,NV2008,NV4,0.120,0.979,0.058,0.860,0.033,0.871,0.122,0.734,921572,724970,1654513,3293083,210,130,80
NV,2010,NV2010,NV4,0.120,0.979,0.058,0.860,0.033,0.871,0.122,0.734,921572,724970,1654513,3293083,210,130,80
NV,2012,NV2012,NV5,0.104,0.951,0.027,0.754,0.008,0.701,0.179,0.782,1132056,1286415,2420268,4836942,210,125,85
NV,2014,NV2014,NV5,0.104,0.951,0.027,0.754,0.008,0.701,0.179,0.782,1132056,1286415,2420268,4836942,210,125,85
NV,2016,NV2016,NV5,0.104,0.951,0.027,0.754,0.008,0.701,0.179,0.782,1132056,1286415,2420268,4836942,210,125,85
NV,2018,NV2018,NV5,0.104,0.951,0.027,0.754,0.008,0.701,0.179,0.782,1132056,1286415,2420268,4836942,210,125,85
NV,2020,NV2020,NV5,0.104,0.951,0.027,0.754,0.008,0.701,0.179,0.782,1132056,1286415,2420268,4836942,210,125,85
NV,2022,NV2022,NV6,0.199,0.997,0.082,0.924,0.026,0.822,0.558,0.943,174364,289482,448799,927691,42,28,14
NY,1974,NY1974,NY1,0.025,0.751,-0.031,0.766,-0.028,0.836,-0.236,0.812,5797963,4358295,10752149,20312515,600,350,250
NY,1976,NY1976,NY1,0.025,0.751,-0.031,0.766,-0.028,0.836,-0.236,0.812,5797963,4358295,10752149,20312515,600,350,250
NY,1978,NY1978,NY1,0.025,0.751,-0.031,0.766,-0.028,0.836,-0.236,0.812,5797963,4358295,10752149,20312515,600,350,250
NY,1980,NY1980,NY1,0.025,0.751,-0.031,0.766,-0.028,0.836,-0.236,0.812,5797963,4358295,10752149,20312515,600,350,250
NY,1982,NY1982,NY2,0.023,0.747,0.057,0.858,0.052,0.961,0.063,0.693,6577938,5385002,13227967,23925879,750,473,277
NY,1984,NY1984,NY2,0.023,0.747,0.057,0.858,0.052,0.961,0.063,0.693,6577938,5385002,13227967,23925879,750,473,277
NY,1986,NY1986,NY2,0.023,0.747,0.057,0.858,0.052,0.961,0.063,0.693,6577938,5385002,13227967,23925879,750,473,277
NY,1988,NY1988,NY2,0.023,0.747,0.057,0.858,0.052,0.961,0.063,0.693,6577938,5385002,13227967,23925879,750,473,277
NY,1990,NY1990,NY2,0.023,0.747,0.057,0.858,0.052,0.961,0.063,0.693,6577938,5385002,13227967,23925879,750,473,277
NY,1992,NY1992,NY3,0.009,0.673,0.057,0.857,0.043,0.926,0.053,0.684,7269342,5531912,14657177,25602509,750,488,262
NY,1994,NY1994,NY3,0.009,0.673,0.057,0.857,0.043,0.926,0.053,0.684,7269342,5531912,14657177,25602509,750,488,262
NY,1996,NY1996,NY3,0.009,0.673,0.057,0.857,0.043,0.926,0.053,0.684,7269342,5531912,14657177,25602509,750,488,262
NY,1998,NY1998,NY3,0.009,0.673,0.057,0.857,0.043,0.926,0.053,0.684,7269342,5531912,14657177,25602509,750,488,262
NY,2000,NY2000,NY3,0.009,0.673,0.057,0.857,0.043,0.926,0.053,0.684,7269342,5531912,14657177,25602509,750,488,262
NY,2002,NY2002,NY4,-0.027,0.761,0.049,0.832,0.027,0.825,0.071,0.705,7626711,5230354,15759762,25714130,750,522,228
NY,2004,NY2004,NY4,-0.027,0.761,0.049,0.832,0.027,0.825,0.071,0.705,7626711,5230354,15759762,25714130,750,522,228
NY,2006,NY2006,NY4,-0.027,0.761,0.049,0.832,0.027,0.825,0.071,0.705,7626711,5230354,15759762,25714130,750,522,228
NY,2008,NY2008,NY4,-0.027,0.761,0.049,0.832,0.027,0.825,0.071,0.705,7626711,5230354,15759762,25714130,750,522,228
NY,2010,NY2010,NY4,-0.027,0.761,0.049,0.832,0.027,0.825,0.071,0.705,7626711,5230354,15759762,25714130,750,522,228
NY,2012,NY2012,NY5,-0.024,0.748,0.019,0.730,0.014,0.748,0.060,0.690,9215948,6576052,19568921,31584000,750,534,216
NY,2014,NY2014,NY5,-0.024,0.748,0.019,0.730,0.014,0.748,0.060,0.690,9215948,6576052,19568921,31584000,750,534,216
NY,2016,NY2016,NY5,-0.024,0.748,0.019,0.730,0.014,0.748,0.060,0.690,9215948,6576052,19568921,31584000,750,534,216
NY,2018,NY2018,NY5,-0.024,0.748,0.019,0.730,0.014,0.748,0.060,0.690,9215948,6576052,19568921,31584000,750,534,216
NY,2020,NY2020,NY5,-0.024,0.748,0.019,0.730,0.014,0.748,0.060,0.690,9215948,6576052,19568921,31584000,750,534,216
NY,2022,NY2022,NY6,0.055,0.847,-0.019,0.725,-0.010,0.723,0.308,0.855,1459015,1491915,3320452,5901861,150,102,48
OH,1972,OH1972,OH1,0.033,0.777,0.040,0.794,0.035,0.880,0.047,0.676,4269231,4005061,8823677,16548585,495,298,197
OH,1974,OH1974,OH1,0.033,0.777,0.040,0.794,0.035,0.880,0.047,0.676,4269231,4005061,8823677,16548585,495,298,197
OH,1976,OH1976,OH1,0.033,0.777,0.040,0.794,0.035,0.880,0.047,0.676,4269231,4005061,8823677,16548585,495,298,197
OH,1978,OH1978,OH1,0.033,0.777,0.040,0.794,0.035,0.880,0.047,0.676,4269231,4005061,8823677,16548585,495,298,197
OH,1980,OH1980,OH1,0.033,0.777,0.040,0.794,0.035,0.880,0.047,0.676,4269231,4005061,8823677,16548585,495,298,197
OH,1982,OH1982,OH2,0.035,0.783,0.052,0.844,0.039,0.910,0.147,0.758,4418030,4452119,9494515,17740299,495,301,194
OH,1984,OH1984,OH2,0.035,0.783,0.052,0.844,0.039,0.910,0.147,0.758,4418030,4452119,9494515,17740299,495,301,194
OH,1986,OH1986,OH2,0.035,0.783,0.052,0.844,0.039,0.910,0.147,0.758,4418030,4452119,9494515,17740299,495,301,194
OH,1988,OH1988,OH2,0.035,0.783,0.052,0.844,0.039,0.910,0.147,0.758,4418030,4452119,9494515,17740299,495,301,194
OH,1990,OH1990,OH2,0.035,0.783,0.052,0.844,0.039,0.910,0.147,0.758,4418030,4452119,9494515,17740299,495,301,194
OH,1994,OH1994,OH3,-0.044,0.811,-0.080,0.921,-0.060,0.976,-0.481,0.924,4450806,3080328,7170963,15062268,395,161,234
OH,1996,OH1996,OH3,-0.044,0.811,-0.080,0.921,-0.060,0.976,-0.481,0.924,4450806,3080328,7170963,15062268,395,161,234
OH,1998,OH1998,OH3,-0.044,0.811,-0.080,0.921,-0.060,0.976,-0.481,0.924,4450806,3080328,7170963,15062268,395,161,234
OH,2000,OH2000,OH3,-0.044,0.811,-0.080,0.921,-0.060,0.976,-0.481,0.924,4450806,3080328,7170963,15062268,395,161,234
OH,2002,OH2002,OH4,-0.053,0.844,-0.081,0.922,-0.048,0.953,-0.468,0.918,6269990,4249803,10479014,21039587,495,216,279
OH,2004,OH2004,OH4,-0.053,0.844,-0.081,0.922,-0.048,0.953,-0.468,0.918,6269990,4249803,10479014,21039587,495,216,279
OH,2006,OH2006,OH4,-0.053,0.844,-0.081,0.922,-0.048,0.953,-0.468,0.918,6269990,4249803,10479014,21039587,495,216,279
OH,2008,OH2008,OH4,-0.053,0.844,-0.081,0.922,-0.048,0.953,-0.468,0.918,6269990,4249803,10479014,21039587,495,216,279
OH,2010,OH2010,OH4,-0.053,0.844,-0.081,0.922,-0.048,0.953,-0.468,0.918,6269990,4249803,10479014,21039587,495,216,279
