outcome,sen,etype,dno,sab,year,partyt
w,1,g,2.0,NE,1986,np
w,1,g,4.0,NE,1986,np
w,1,g,6.0,NE,1986,np
w,1,g,8.0,NE,1986,np
w,1,g,10.0,NE,1986,np
w,1,g,12.0,NE,1986,np
w,1,g,14.0,NE,1986,np
w,1,g,16.0,NE,1986,np
w,1,g,18.0,NE,1986,np
w,1,g,20.0,NE,1986,np
w,1,g,22.0,NE,1986,np
w,1,g,24.0,NE,1986,np
w,1,g,26.0,NE,1986,np
w,1,g,28.0,NE,1986,np
w,1,g,30.0,NE,1986,np
w,1,g,32.0,NE,1986,np
w,1,g,34.0,NE,1986,np
w,1,g,36.0,NE,1986,np
w,1,g,38.0,NE,1986,np
w,1,g,40.0,NE,1986,np
w,1,g,42.0,NE,1986,np
w,1,g,44.0,NE,1986,np
w,1,g,46.0,NE,1986,np
w,1,g,48.0,NE,1986,np
w,1,g,1.0,NV,1986,r
w,1,g,1.0,NV,1986,d
w,1,g,2.0,NV,1986,d
w,1,g,3.0,NV,1986,d
w,1,g,5.0,NV,1986,r
w,1,g,6.0,NV,1986,r
w,1,g,7.0,NV,1986,d
w,1,g,1.0,NV,1986,r
w,1,g,2.0,NV,1986,d
w,1,g,3.0,NV,1986,r
w,1,g,1.0,NV,1986,r
w,1,g,1.0,NH,1986,r
w,1,g,2.0,NH,1986,r
w,1,g,2.0,NH,1986,r
w,1,g,3.0,NH,1986,r
w,1,g,3.0,NH,1986,r
w,1,g,4.0,NH,1986,r
w,1,g,4.0,NH,1986,r
w,1,g,5.0,NH,1986,r
w,1,g,5.0,NH,1986,r
w,1,g,6.0,NH,1986,r
w,1,g,7.0,NH,1986,r
w,1,g,8.0,NH,1986,d
w,1,g,9.0,NH,1986,r
w,1,g,9.0,NH,1986,r
w,1,g,10.0,NH,1986,d
w,1,g,10.0,NH,1986,d
w,1,g,11.0,NH,1986,r
w,1,g,12.0,NH,1986,d
w,1,g,13.0,NH,1986,d
w,1,g,14.0,NH,1986,r
w,1,g,15.0,NH,1986,r
w,1,g,15.0,NH,1986,r
w,1,g,16.0,NH,1986,r
w,1,g,17.0,NH,1986,r
w,1,g,18.0,NH,1986,d
w,1,g,18.0,NH,1986,d
w,1,g,19.0,NH,1986,r
w,1,g,19.0,NH,1986,r
w,1,g,20.0,NH,1986,d
w,1,g,20.0,NH,1986,d
w,1,g,21.0,NH,1986,r
w,1,g,22.0,NH,1986,r
w,1,g,23.0,NH,1986,d
w,1,g,24.0,NH,1986,d
w,1,gs,6.0,NM,1986,d
w,1,gs,20.0,NM,1986,r
w,1,g,1.0,NY,1986,r
w,1,g,1.0,NY,1986,r
w,1,g,2.0,NY,1986,r
w,1,g,2.0,NY,1986,r
w,1,g,3.0,NY,1986,r
w,1,g,3.0,NY,1986,r
w,1,g,4.0,NY,1986,r
w,1,g,4.0,NY,1986,r
w,1,g,5.0,NY,1986,r
w,1,g,5.0,NY,1986,r
w,1,g,6.0,NY,1986,r
w,1,g,6.0,NY,1986,r
w,1,g,7.0,NY,1986,r
w,1,g,7.0,NY,1986,r
w,1,g,8.0,NY,1986,r
w,1,g,8.0,NY,1986,r
w,1,g,9.0,NY,1986,r
w,1,g,9.0,NY,1986,r
w,1,g,10.0,NY,1986,d
w,1,g,11.0,NY,1986,r
w,1,g,11.0,NY,1986,r
w,1,g,12.0,NY,1986,d
w,1,g,12.0,NY,1986,d
w,1,g,12.0,NY,1986,d
w,1,g,13.0,NY,1986,d
w,1,g,14.0,NY,1986,d
w,1,g,15.0,NY,1986,r
w,1,g,15.0,NY,1986,r
w,1,g,15.0,NY,1986,r
w,1,g,16.0,NY,1986,d
w,1,g,16.0,NY,1986,d
w,1,g,17.0,NY,1986,d
w,1,g,17.0,NY,1986,d
w,1,g,18.0,NY,1986,d
w,1,g,19.0,NY,1986,d
w,1,g,20.0,NY,1986,d
w,1,g,21.0,NY,1986,d
w,1,g,22.0,NY,1986,d
w,1,g,22.0,NY,1986,d
w,1,g,23.0,NY,1986,r
w,1,g,23.0,NY,1986,r
w,1,g,24.0,NY,1986,r
w,1,g,24.0,NY,1986,r
w,1,g,24.0,NY,1986,r
w,1,g,25.0,NY,1986,d
w,1,g,25.0,NY,1986,d
w,1,g,26.0,NY,1986,r
w,1,g,26.0,NY,1986,r
w,1,g,27.0,NY,1986,d
w,1,g,27.0,NY,1986,d
w,1,g,28.0,NY,1986,d
w,1,g,28.0,NY,1986,d
w,1,g,29.0,NY,1986,d
w,1,g,30.0,NY,1986,d
w,1,g,30.0,NY,1986,d
w,1,g,31.0,NY,1986,d
w,1,g,31.0,NY,1986,d
w,1,g,32.0,NY,1986,d
w,1,g,32.0,NY,1986,d
w,1,g,33.0,NY,1986,d
w,1,g,33.0,NY,1986,d
w,1,g,34.0,NY,1986,r
w,1,g,34.0,NY,1986,r
w,1,g,34.0,NY,1986,r
w,1,g,35.0,NY,1986,r
w,1,g,35.0,NY,1986,r
w,1,g,36.0,NY,1986,d
w,1,g,36.0,NY,1986,d
w,1,g,37.0,NY,1986,r
w,1,g,37.0,NY,1986,r
w,1,g,38.0,NY,1986,r
w,1,g,38.0,NY,1986,r
w,1,g,39.0,NY,1986,r
w,1,g,39.0,NY,1986,r
w,1,g,40.0,NY,1986,r
w,1,g,40.0,NY,1986,r
w,1,g,41.0,NY,1986,r
w,1,g,41.0,NY,1986,r
w,1,g,42.0,NY,1986,d
w,1,g,43.0,NY,1986,r
w,1,g,43.0,NY,1986,r
w,1,g,44.0,NY,1986,r
w,1,g,44.0,NY,1986,r
w,1,g,45.0,NY,1986,r
w,1,g,45.0,NY,1986,r
w,1,g,46.0,NY,1986,r
w,1,g,46.0,NY,1986,r
w,1,g,47.0,NY,1986,r
w,1,g,47.0,NY,1986,r
w,1,g,48.0,NY,1986,d
w,1,g,48.0,NY,1986,d
w,1,g,49.0,NY,1986,r
w,1,g,49.0,NY,1986,r
w,1,g,50.0,NY,1986,r
w,1,g,50.0,NY,1986,r
w,1,g,51.0,NY,1986,r
w,1,g,51.0,NY,1986,r
w,1,g,52.0,NY,1986,r
w,1,g,52.0,NY,1986,r
w,1,g,53.0,NY,1986,r
w,1,g,53.0,NY,1986,r
w,1,g,54.0,NY,1986,d
w,1,g,55.0,NY,1986,d
w,1,g,55.0,NY,1986,d
w,1,g,56.0,NY,1986,r
w,1,g,57.0,NY,1986,d
w,1,g,57.0,NY,1986,d
w,1,g,58.0,NY,1986,d
w,1,g,58.0,NY,1986,d
w,1,g,59.0,NY,1986,r
w,1,g,59.0,NY,1986,r
w,1,g,60.0,NY,1986,r
w,1,g,60.0,NY,1986,r
w,1,g,61.0,NY,1986,r
w,1,g,61.0,NY,1986,r
w,1,g,1.0,NC,1986,d
w,1,g,2.0,NC,1986,d
w,1,g,3.0,NC,1986,d
w,1,g,4.0,NC,1986,d
w,1,g,5.0,NC,1986,d
w,1,g,6.0,NC,1986,d
w,1,g,7.0,NC,1986,d
w,1,g,8.0,NC,1986,d
w,1,g,9.0,NC,1986,d
w,1,g,10.0,NC,1986,d
w,1,g,11.0,NC,1986,d
w,1,g,12.0,NC,1986,d
w,1,g,12.0,NC,1986,d
w,1,g,13.0,NC,1986,d
w,1,g,13.0,NC,1986,d
w,1,g,14.0,NC,1986,d
w,1,g,14.0,NC,1986,d
w,1,g,14.0,NC,1986,d
w,1,g,15.0,NC,1986,d
w,1,g,16.0,NC,1986,d
w,1,g,16.0,NC,1986,d
w,1,g,17.0,NC,1986,d
w,1,g,17.0,NC,1986,d
w,1,g,18.0,NC,1986,d
w,1,g,19.0,NC,1986,r
w,1,g,20.0,NC,1986,d
w,1,g,20.0,NC,1986,d
w,1,g,21.0,NC,1986,d
w,1,g,22.0,NC,1986,r
w,1,g,23.0,NC,1986,r
w,1,g,23.0,NC,1986,r
w,1,g,24.0,NC,1986,d
w,1,g,24.0,NC,1986,d
w,1,g,25.0,NC,1986,d
w,1,g,25.0,NC,1986,d
w,1,g,25.0,NC,1986,d
w,1,g,26.0,NC,1986,r
w,1,g,26.0,NC,1986,r
w,1,g,27.0,NC,1986,r
w,1,g,27.0,NC,1986,r
w,1,g,28.0,NC,1986,d
w,1,g,28.0,NC,1986,d
w,1,g,29.0,NC,1986,d
w,1,g,29.0,NC,1986,d
w,1,g,30.0,NC,1986,d
w,1,g,31.0,NC,1986,d
w,1,g,32.0,NC,1986,d
w,1,g,33.0,NC,1986,d
w,1,g,34.0,NC,1986,r
w,1,g,35.0,NC,1986,r
w,1,g,1.0,ND,1986,d
w,1,g,3.0,ND,1986,d
w,1,g,5.0,ND,1986,d
w,1,g,7.0,ND,1986,d
w,1,g,9.0,ND,1986,d
w,1,g,11.0,ND,1986,r
w,1,g,13.0,ND,1986,r
w,1,g,15.0,ND,1986,d
w,1,g,17.0,ND,1986,r
w,1,g,19.0,ND,1986,r
w,1,g,21.0,ND,1986,d
w,1,g,23.0,ND,1986,d
w,1,g,25.0,ND,1986,r
w,1,g,27.0,ND,1986,d
w,1,g,29.0,ND,1986,r
w,1,g,31.0,ND,1986,d
w,1,g,33.0,ND,1986,d
w,1,g,35.0,ND,1986,d
w,1,g,37.0,ND,1986,d
w,1,g,39.0,ND,1986,d
w,1,g,41.0,ND,1986,d
w,1,g,43.0,ND,1986,d
w,1,g,45.0,ND,1986,r
w,1,g,47.0,ND,1986,r
w,1,g,49.0,ND,1986,r
w,1,g,51.0,ND,1986,d
w,1,g,53.0,ND,1986,d
w,1,g,1.0,OH,1986,r
w,1,g,3.0,OH,1986,r
w,1,g,5.0,OH,1986,d
w,1,g,7.0,OH,1986,r
w,1,g,9.0,OH,1986,d
w,1,g,11.0,OH,1986,d
w,1,g,13.0,OH,1986,d
w,1,g,15.0,OH,1986,d
w,1,g,17.0,OH,1986,d
w,1,g,19.0,OH,1986,r
w,1,g,21.0,OH,1986,d
w,1,g,23.0,OH,1986,d
w,1,g,25.0,OH,1986,d
w,1,g,27.0,OH,1986,r
w,1,gs,28.0,OH,1986,d
w,1,g,29.0,OH,1986,r
w,1,g,31.0,OH,1986,d
w,1,g,33.0,OH,1986,d
w,1,g,2.0,OK,1986,d
w,1,g,4.0,OK,1986,d
w,1,g,6.0,OK,1986,d
w,1,g,8.0,OK,1986,d
w,1,g,10.0,OK,1986,d
w,1,gs,11.0,OK,1986,d
w,1,g,12.0,OK,1986,d
w,1,g,14.0,OK,1986,d
w,1,g,16.0,OK,1986,r
w,1,g,20.0,OK,1986,r
w,1,g,22.0,OK,1986,r
w,1,g,24.0,OK,1986,d
w,1,g,26.0,OK,1986,d
w,1,g,32.0,OK,1986,d
w,1,g,34.0,OK,1986,d
w,1,g,36.0,OK,1986,r
w,1,g,38.0,OK,1986,d
w,1,g,40.0,OK,1986,r
w,1,g,42.0,OK,1986,d
w,1,g,44.0,OK,1986,r
w,1,g,46.0,OK,1986,d
w,1,g,48.0,OK,1986,d
w,1,g,50.0,OK,1986,d
w,1,g,52.0,OK,1986,r
w,1,g,54.0,OK,1986,r
w,1,g,1.0,OR,1986,d
w,1,g,3.0,OR,1986,r
w,1,g,5.0,OR,1986,r
w,1,g,9.0,OR,1986,d
w,1,g,12.0,OR,1986,r
w,1,g,13.0,OR,1986,d
w,1,g,14.0,OR,1986,r
w,1,g,16.0,OR,1986,d
w,1,g,17.0,OR,1986,r
w,1,g,18.0,OR,1986,d
w,1,g,19.0,OR,1986,d
w,1,g,20.0,OR,1986,d
w,1,g,21.0,OR,1986,d
w,1,g,22.0,OR,1986,d
w,1,g,26.0,OR,1986,r
w,1,g,2.0,PA,1986,d
w,1,g,4.0,PA,1986,d
w,1,g,6.0,PA,1986,d
w,1,g,8.0,PA,1986,d
w,1,g,10.0,PA,1986,r
w,1,g,12.0,PA,1986,r
w,1,g,14.0,PA,1986,d
w,1,g,16.0,PA,1986,d
w,1,g,18.0,PA,1986,d
w,1,g,20.0,PA,1986,r
w,1,g,22.0,PA,1986,d
w,1,g,24.0,PA,1986,r
w,1,g,26.0,PA,1986,r
w,1,g,28.0,PA,1986,r
w,1,g,30.0,PA,1986,r
w,1,g,32.0,PA,1986,d
w,1,g,34.0,PA,1986,r
w,1,g,36.0,PA,1986,r
w,1,g,38.0,PA,1986,d
w,1,g,40.0,PA,1986,d
w,1,g,42.0,PA,1986,d
w,1,g,44.0,PA,1986,r
w,1,g,46.0,PA,1986,d
w,1,g,48.0,PA,1986,r
w,1,g,50.0,PA,1986,r
w,1,g,1.0,RI,1986,d
w,1,g,2.0,RI,1986,d
w,1,g,3.0,RI,1986,d
w,1,g,4.0,RI,1986,d
w,1,g,5.0,RI,1986,d
w,1,g,6.0,RI,1986,r
w,1,g,7.0,RI,1986,d
w,1,g,8.0,RI,1986,d
w,1,g,9.0,RI,1986,d
w,1,g,10.0,RI,1986,d
w,1,g,11.0,RI,1986,d
w,1,g,12.0,RI,1986,d
w,1,g,13.0,RI,1986,r
w,1,g,14.0,RI,1986,d
w,1,g,15.0,RI,1986,d
w,1,g,16.0,RI,1986,d
w,1,g,17.0,RI,1986,d
w,1,g,18.0,RI,1986,d
w,1,g,19.0,RI,1986,r
w,1,g,20.0,RI,1986,d
w,1,g,21.0,RI,1986,r
w,1,g,22.0,RI,1986,r
w,1,g,23.0,RI,1986,d
w,1,g,24.0,RI,1986,d
w,1,g,25.0,RI,1986,r
w,1,g,26.0,RI,1986,r
w,1,g,27.0,RI,1986,r
w,1,g,28.0,RI,1986,d
w,1,g,29.0,RI,1986,r
w,1,g,30.0,RI,1986,d
w,1,g,31.0,RI,1986,d
w,1,g,32.0,RI,1986,d
w,1,g,33.0,RI,1986,d
w,1,g,34.0,RI,1986,r
w,1,g,35.0,RI,1986,d
w,1,g,36.0,RI,1986,d
w,1,g,37.0,RI,1986,d
w,1,g,38.0,RI,1986,d
w,1,g,39.0,RI,1986,d
w,1,g,40.0,RI,1986,d
w,1,g,41.0,RI,1986,d
w,1,g,42.0,RI,1986,d
w,1,g,43.0,RI,1986,d
w,1,g,44.0,RI,1986,r
w,1,g,45.0,RI,1986,d
w,1,g,46.0,RI,1986,d
w,1,g,47.0,RI,1986,d
w,1,g,48.0,RI,1986,r
w,1,g,49.0,RI,1986,d
w,1,g,50.0,RI,1986,d
w,1,g,1.0,SD,1986,d
w,1,g,2.0,SD,1986,r
w,1,g,3.0,SD,1986,d
w,1,g,4.0,SD,1986,d
w,1,g,5.0,SD,1986,r
w,1,g,6.0,SD,1986,r
w,1,g,7.0,SD,1986,r
w,1,g,8.0,SD,1986,r
w,1,g,9.0,SD,1986,r
w,1,g,10.0,SD,1986,r
w,1,g,11.0,SD,1986,r
w,1,g,12.0,SD,1986,r
w,1,g,13.0,SD,1986,r
w,1,g,14.0,SD,1986,r
w,1,g,15.0,SD,1986,d
w,1,g,16.0,SD,1986,d
w,1,g,17.0,SD,1986,d
w,1,g,18.0,SD,1986,r
w,1,g,19.0,SD,1986,d
w,1,g,20.0,SD,1986,d
w,1,g,21.0,SD,1986,r
w,1,g,22.0,SD,1986,r
w,1,g,23.0,SD,1986,r
w,1,g,24.0,SD,1986,r
w,1,g,25.0,SD,1986,d
w,1,g,26.0,SD,1986,r
w,1,g,27.0,SD,1986,d
w,1,g,28.0,SD,1986,d
w,1,g,29.0,SD,1986,d
w,1,g,30.0,SD,1986,r
w,1,g,31.0,SD,1986,r
w,1,g,32.0,SD,1986,r
w,1,g,33.0,SD,1986,r
w,1,g,34.0,SD,1986,r
w,1,g,35.0,SD,1986,r
w,1,g,1.0,TN,1986,r
w,1,g,3.0,TN,1986,r
w,1,g,5.0,TN,1986,r
w,1,g,7.0,TN,1986,d
w,1,g,9.0,TN,1986,r
w,1,g,11.0,TN,1986,r
w,1,g,13.0,TN,1986,d
w,1,g,15.0,TN,1986,d
w,1,g,17.0,TN,1986,d
w,1,g,19.0,TN,1986,d
w,1,g,21.0,TN,1986,d
w,1,g,23.0,TN,1986,d
w,1,g,25.0,TN,1986,d
w,1,g,27.0,TN,1986,d
w,1,g,29.0,TN,1986,d
w,1,g,31.0,TN,1986,r
w,1,g,33.0,TN,1986,d
w,1,g,5.0,TX,1986,d
w,1,g,6.0,TX,1986,d
w,1,g,7.0,TX,1986,r
w,1,g,10.0,TX,1986,r
w,1,g,11.0,TX,1986,d
w,1,g,12.0,TX,1986,d
w,1,g,13.0,TX,1986,d
w,1,g,15.0,TX,1986,d
w,1,g,16.0,TX,1986,r
w,1,g,18.0,TX,1986,d
w,1,g,19.0,TX,1986,d
w,1,g,21.0,TX,1986,d
w,1,g,23.0,TX,1986,d
w,1,g,25.0,TX,1986,d
w,1,g,27.0,TX,1986,d
w,1,g,29.0,TX,1986,d
w,1,g,1.0,UT,1986,d
w,1,g,3.0,UT,1986,r
w,1,g,4.0,UT,1986,r
w,1,g,7.0,UT,1986,r
w,1,g,9.0,UT,1986,r
w,1,g,10.0,UT,1986,r
w,1,g,11.0,UT,1986,d
w,1,g,12.0,UT,1986,r
w,1,g,13.0,UT,1986,d
w,1,g,15.0,UT,1986,r
w,1,g,18.0,UT,1986,d
w,1,g,21.0,UT,1986,r
w,1,g,22.0,UT,1986,r
w,1,g,24.0,UT,1986,r
w,1,g,26.0,UT,1986,r
w,1,g,,VT,1986,r
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,r
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,r
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,r
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,g,,VT,1986,d
w,1,s,10.0,VA,1986,r
w,1,g,6.0,WA,1986,r
w,1,g,7.0,WA,1986,r
w,1,g,8.0,WA,1986,r
w,1,g,13.0,WA,1986,d
w,1,g,15.0,WA,1986,r
w,1,g,21.0,WA,1986,r
w,1,g,26.0,WA,1986,d
w,1,g,29.0,WA,1986,d
w,1,g,30.0,WA,1986,r
w,1,g,31.0,WA,1986,d
w,1,g,32.0,WA,1986,d
w,1,g,33.0,WA,1986,r
w,1,g,34.0,WA,1986,d
w,1,g,35.0,WA,1986,d
w,1,g,36.0,WA,1986,d
w,1,g,37.0,WA,1986,d
w,1,g,38.0,WA,1986,d
w,1,g,42.0,WA,1986,r
w,1,g,43.0,WA,1986,d
w,1,g,44.0,WA,1986,d
w,1,g,45.0,WA,1986,r
w,1,g,46.0,WA,1986,d
w,1,g,47.0,WA,1986,r
w,1,g,48.0,WA,1986,r
w,1,g,1.0,WV,1986,d
w,1,g,2.0,WV,1986,d
w,1,g,3.0,WV,1986,d
w,1,g,4.0,WV,1986,d
w,1,g,5.0,WV,1986,d
w,1,g,6.0,WV,1986,d
w,1,g,7.0,WV,1986,d
w,1,g,8.0,WV,1986,d
w,1,g,8.0,WV,1986,d
w,1,g,9.0,WV,1986,r
w,1,g,10.0,WV,1986,d
w,1,g,11.0,WV,1986,d
w,1,g,12.0,WV,1986,d
w,1,g,13.0,WV,1986,r
w,1,g,14.0,WV,1986,r
w,1,g,15.0,WV,1986,r
w,1,g,16.0,WV,1986,d
w,1,g,1.0,WI,1986,r
w,1,g,3.0,WI,1986,d
w,1,g,5.0,WI,1986,d
w,1,g,7.0,WI,1986,d
w,1,g,9.0,WI,1986,d
w,1,g,11.0,WI,1986,r
w,1,g,13.0,WI,1986,r
w,1,g,15.0,WI,1986,d
w,1,g,17.0,WI,1986,r
w,1,g,19.0,WI,1986,r
w,1,g,21.0,WI,1986,d
w,1,g,23.0,WI,1986,d
w,1,g,25.0,WI,1986,d
w,1,g,27.0,WI,1986,d
w,1,g,29.0,WI,1986,r
w,1,g,31.0,WI,1986,d
w,1,g,33.0,WI,1986,r
w,1,g,,WY,1986,r
w,1,g,,WY,1986,r
w,1,g,,WY,1986,r
w,1,g,,WY,1986,r
w,1,g,,WY,1986,d
w,1,g,,WY,1986,r
w,1,g,,WY,1986,d
w,1,g,,WY,1986,d
w,1,g,,WY,1986,r
w,1,g,,WY,1986,r
w,1,g,,WY,1986,r
w,1,g,,WY,1986,d
w,1,g,,WY,1986,r
w,1,g,,WY,1986,d
w,1,g,,WY,1986,d
w,1,g,1.0,MS,1987,d
w,1,g,2.0,MS,1987,d
w,1,g,3.0,MS,1987,d
w,1,g,4.0,MS,1987,d
w,1,g,5.0,MS,1987,d
w,1,g,6.0,MS,1987,r
w,1,g,7.0,MS,1987,d
w,1,g,8.0,MS,1987,d
w,1,g,9.0,MS,1987,d
w,1,g,10.0,MS,1987,d
w,1,g,11.0,MS,1987,d
w,1,g,12.0,MS,1987,d
w,1,g,13.0,MS,1987,d
w,1,g,14.0,MS,1987,d
w,1,g,15.0,MS,1987,d
w,1,g,16.0,MS,1987,d
w,1,g,17.0,MS,1987,d
w,1,g,18.0,MS,1987,d
w,1,g,19.0,MS,1987,r
w,1,g,20.0,MS,1987,d
w,1,g,21.0,MS,1987,d
w,1,g,22.0,MS,1987,d
w,1,g,23.0,MS,1987,d
w,1,g,24.0,MS,1987,d
w,1,g,25.0,MS,1987,r
w,1,g,26.0,MS,1987,d
w,1,g,27.0,MS,1987,d
w,1,g,28.0,MS,1987,d
w,1,g,29.0,MS,1987,d
w,1,g,30.0,MS,1987,r
w,1,g,31.0,MS,1987,d
w,1,g,32.0,MS,1987,d
w,1,g,33.0,MS,1987,d
w,1,g,34.0,MS,1987,d
w,1,g,35.0,MS,1987,d
w,1,g,36.0,MS,1987,d
w,1,g,37.0,MS,1987,d
w,1,g,38.0,MS,1987,d
w,1,g,39.0,MS,1987,d
w,1,g,40.0,MS,1987,d
w,1,g,41.0,MS,1987,d
w,1,g,42.0,MS,1987,r
w,1,g,43.0,MS,1987,d
w,1,g,44.0,MS,1987,r
w,1,g,45.0,MS,1987,d
w,1,g,46.0,MS,1987,d
w,1,g,47.0,MS,1987,d
w,1,g,48.0,MS,1987,d
w,1,g,49.0,MS,1987,r
w,1,g,50.0,MS,1987,d
w,1,g,51.0,MS,1987,d
w,1,g,52.0,MS,1987,d
w,1,g,1.0,NJ,1987,r
w,1,g,2.0,NJ,1987,r
w,1,g,3.0,NJ,1987,d
w,1,g,4.0,NJ,1987,d
w,1,g,5.0,NJ,1987,d
w,1,g,6.0,NJ,1987,r
w,1,g,7.0,NJ,1987,d
w,1,g,8.0,NJ,1987,r
w,1,g,9.0,NJ,1987,r
w,1,g,10.0,NJ,1987,d
w,1,g,11.0,NJ,1987,d
w,1,g,12.0,NJ,1987,r
w,1,g,13.0,NJ,1987,d
w,1,g,14.0,NJ,1987,d
w,1,g,15.0,NJ,1987,d
w,1,g,16.0,NJ,1987,r
w,1,g,17.0,NJ,1987,d
w,1,g,18.0,NJ,1987,d
w,1,g,19.0,NJ,1987,d
w,1,g,20.0,NJ,1987,d
w,1,g,21.0,NJ,1987,r
w,1,g,22.0,NJ,1987,r
w,1,s,23.0,NJ,1987,r
w,1,g,23.0,NJ,1987,r
w,1,g,24.0,NJ,1987,r
w,1,g,25.0,NJ,1987,r
w,1,g,26.0,NJ,1987,r
w,1,g,27.0,NJ,1987,d
w,1,g,28.0,NJ,1987,d
w,1,g,29.0,NJ,1987,d
w,1,g,30.0,NJ,1987,d
w,1,g,31.0,NJ,1987,d
w,1,g,32.0,NJ,1987,d
w,1,g,33.0,NJ,1987,d
w,1,g,34.0,NJ,1987,r
w,1,g,35.0,NJ,1987,d
w,1,s,36.0,NJ,1987,d
w,1,g,36.0,NJ,1987,d
w,1,g,37.0,NJ,1987,d
w,1,g,38.0,NJ,1987,d
w,1,g,39.0,NJ,1987,r
w,1,g,40.0,NJ,1987,r
w,1,s,41.0,OK,1987,r
w,1,s,41.0,OK,1987,r
w,1,g,1.0,VA,1987,d
w,1,g,2.0,VA,1987,d
w,1,g,3.0,VA,1987,d
w,1,g,4.0,VA,1987,d
w,1,g,5.0,VA,1987,d
w,1,g,6.0,VA,1987,d
w,1,g,7.0,VA,1987,d
w,1,g,8.0,VA,1987,d
w,1,g,9.0,VA,1987,d
w,1,g,10.0,VA,1987,r
w,1,g,11.0,VA,1987,r
w,1,g,12.0,VA,1987,r
w,1,g,13.0,VA,1987,d
w,1,g,14.0,VA,1987,r
w,1,g,15.0,VA,1987,d
w,1,g,16.0,VA,1987,d
w,1,g,17.0,VA,1987,d
w,1,g,18.0,VA,1987,d
w,1,g,19.0,VA,1987,r
w,1,g,20.0,VA,1987,d
w,1,g,21.0,VA,1987,d
w,1,g,22.0,VA,1987,d
w,1,g,23.0,VA,1987,d
w,1,g,24.0,VA,1987,d
w,1,g,25.0,VA,1987,d
w,1,g,26.0,VA,1987,r
w,1,g,27.0,VA,1987,r
w,1,g,28.0,VA,1987,r
w,1,g,29.0,VA,1987,d
w,1,g,30.0,VA,1987,r
w,1,g,31.0,VA,1987,d
w,1,g,32.0,VA,1987,d
w,1,g,33.0,VA,1987,d
w,1,g,34.0,VA,1987,d
w,1,g,35.0,VA,1987,d
w,1,g,36.0,VA,1987,d
w,1,g,37.0,VA,1987,d
w,1,g,38.0,VA,1987,d
w,1,g,39.0,VA,1987,r
w,1,g,40.0,VA,1987,d
w,1,g,,AK,1988,r
w,1,g,,AK,1988,r
w,1,g,,AK,1988,d
w,1,g,,AK,1988,r
w,1,g,,AK,1988,r
w,1,g,,AK,1988,d
w,1,g,,AK,1988,r
w,1,g,,AK,1988,r
w,1,g,,AK,1988,r
w,1,gs,,AK,1988,d
w,1,g,,AK,1988,d
w,1,g,1.0,AZ,1988,r
w,1,g,2.0,AZ,1988,d
w,1,g,3.0,AZ,1988,d
w,1,g,4.0,AZ,1988,d
w,1,g,5.0,AZ,1988,d
w,1,g,6.0,AZ,1988,d
w,1,g,7.0,AZ,1988,d
w,1,g,8.0,AZ,1988,d
w,1,g,9.0,AZ,1988,r
w,1,g,10.0,AZ,1988,d
w,1,g,11.0,AZ,1988,d
w,1,g,12.0,AZ,1988,r
w,1,g,13.0,AZ,1988,d
w,1,g,14.0,AZ,1988,r
w,1,g,15.0,AZ,1988,r
w,1,g,16.0,AZ,1988,r
w,1,g,17.0,AZ,1988,r
w,1,g,18.0,AZ,1988,r
w,1,g,19.0,AZ,1988,r
w,1,g,20.0,AZ,1988,d
w,1,g,21.0,AZ,1988,r
w,1,g,22.0,AZ,1988,d
w,1,g,23.0,AZ,1988,d
w,1,g,24.0,AZ,1988,r
w,1,g,25.0,AZ,1988,r
w,1,g,26.0,AZ,1988,r
w,1,g,27.0,AZ,1988,r
w,1,g,28.0,AZ,1988,r
w,1,g,29.0,AZ,1988,r
w,1,g,30.0,AZ,1988,r
w,1,g,2.0,AR,1988,d
w,1,g,3.0,AR,1988,r
w,1,g,4.0,AR,1988,d
w,1,gs,5.0,AR,1988,d
w,1,g,6.0,AR,1988,d
w,1,g,7.0,AR,1988,d
w,1,g,10.0,AR,1988,d
w,1,g,11.0,AR,1988,d
w,1,g,14.0,AR,1988,r
w,1,g,19.0,AR,1988,d
w,1,g,24.0,AR,1988,d
w,1,g,25.0,AR,1988,d
w,1,g,26.0,AR,1988,d
w,1,g,28.0,AR,1988,d
w,1,g,29.0,AR,1988,d
w,1,g,31.0,AR,1988,d
w,1,g,33.0,AR,1988,d
w,1,g,34.0,AR,1988,d
w,1,g,35.0,AR,1988,d
w,1,g,1.0,CA,1988,r
w,1,g,3.0,CA,1988,d
