district,year,plan,winner,winner_plan,dem_share
11,2014,NJ5,R,X,0.374
12,2014,NJ5,D,D,0.625
1,2016,NJ5,D,D,0.620
2,2016,NJ5,R,X,0.386
3,2016,NJ5,R,X,0.396
4,2016,NJ5,R,R,0.345
5,2016,NJ5,D,X,0.523
6,2016,NJ5,D,D,0.646
7,2016,NJ5,R,X,0.444
8,2016,NJ5,D,D,0.806
9,2016,NJ5,D,D,0.713
10,2016,NJ5,D,D,0.878
11,2016,NJ5,R,X,0.401
12,2016,NJ5,D,D,0.663
1,2018,NJ5,D,D,0.659
2,2018,NJ5,D,X,0.539
3,2018,NJ5,D,X,0.507
4,2018,NJ5,R,R,0.437
5,2018,NJ5,D,X,0.569
6,2018,NJ5,D,D,0.636
7,2018,NJ5,D,X,0.525
8,2018,NJ5,D,D,0.807
9,2018,NJ5,D,D,0.709
10,2018,NJ5,D,D,0.897
11,2018,NJ5,D,X,0.574
12,2018,NJ5,D,D,0.687
1,2020,NJ5,D,D,0.625
2,2020,NJ5,R,X,0.471
3,2020,NJ5,D,X,0.539
4,2020,NJ5,R,R,0.390
5,2020,NJ5,D,X,0.538
6,2020,NJ5,D,D,0.612
7,2020,NJ5,D,X,0.506
8,2020,NJ5,D,D,0.751
9,2020,NJ5,D,D,0.674
10,2020,NJ5,D,D,0.857
11,2020,NJ5,D,X,0.533
12,2020,NJ5,D,D,0.668
1,1972,NY1,D,D,0.587
2,1972,NY1,R,R,0.333
3,1972,NY1,R,R,0.415
4,1972,NY1,R,R,0.366
5,1972,NY1,R,R,0.337
6,1972,NY1,D,D,0.515
7,1972,NY1,D,D,0.785
8,1972,NY1,D,D,0.647
9,1972,NY1,D,D,
10,1972,NY1,D,D,
11,1972,NY1,D,D,0.671
12,1972,NY1,D,D,0.901
13,1972,NY1,D,D,0.719
14,1972,NY1,D,D,0.755
15,1972,NY1,D,D,0.548
16,1972,NY1,D,D,0.741
17,1972,NY1,D,D,0.603
18,1972,NY1,D,D,0.706
19,1972,NY1,D,D,
20,1972,NY1,D,D,0.825
21,1972,NY1,D,D,0.884
22,1972,NY1,D,D,0.765
23,1972,NY1,R,R,0.496
24,1972,NY1,D,D,0.522
25,1972,NY1,R,R,0.273
26,1972,NY1,R,R,0.451
27,1972,NY1,R,R,0.324
28,1972,NY1,D,D,0.800
29,1972,NY1,R,R,0.301
30,1972,NY1,R,R,0.340
31,1972,NY1,R,R,0.434
32,1972,NY1,D,D,0.572
33,1972,NY1,R,R,0.286
34,1972,NY1,R,R,0.246
35,1972,NY1,R,R,0.295
36,1972,NY1,R,R,0.427
37,1972,NY1,D,D,0.722
38,1972,NY1,R,R,0.268
39,1972,NY1,R,R,0.281
1,1974,NY1.1,D,X,0.694
2,1974,NY1.1,D,D,0.522
3,1974,NY1.1,D,X,0.529
4,1974,NY1.1,R,R,0.464
5,1974,NY1.1,R,R,0.458
6,1974,NY1.1,D,X,0.667
7,1974,NY1.1,D,D,
8,1974,NY1.1,D,D,0.790
9,1974,NY1.1,D,D,
10,1974,NY1.1,D,D,
11,1974,NY1.1,D,D,0.836
12,1974,NY1.1,D,D,0.851
13,1974,NY1.1,D,D,0.818
14,1974,NY1.1,D,D,0.861
15,1974,NY1.1,D,D,0.606
16,1974,NY1.1,D,D,0.789
17,1974,NY1.1,D,X,0.693
18,1974,NY1.1,D,X,0.803
19,1974,NY1.1,D,D,
20,1974,NY1.1,D,D,0.835
21,1974,NY1.1,D,D,
22,1974,NY1.1,D,D,0.904
23,1974,NY1.1,R,X,0.424
24,1974,NY1.1,D,D,0.578
25,1974,NY1.1,R,R,0.340
26,1974,NY1.1,R,R,0.416
27,1974,NY1.1,D,D,0.551
28,1974,NY1.1,D,D,0.822
29,1974,NY1.1,D,X,0.545
30,1974,NY1.1,R,R,0.450
31,1974,NY1.1,R,R,0.387
32,1974,NY1.1,D,X,0.591
33,1974,NY1.1,R,R,0.316
34,1974,NY1.1,R,R,0.300
35,1974,NY1.1,R,R,0.411
36,1974,NY1.1,D,D,0.596
37,1974,NY1.1,D,D,0.753
38,1974,NY1.1,R,R,0.279
39,1974,NY1.1,R,X,0.381
1,1976,NY1.1,D,X,0.687
2,1976,NY1.1,D,D,0.574
3,1976,NY1.1,D,X,0.526
4,1976,NY1.1,R,R,0.442
5,1976,NY1.1,R,R,0.443
6,1976,NY1.1,D,X,0.650
7,1976,NY1.1,D,D,
8,1976,NY1.1,D,D,0.780
9,1976,NY1.1,D,D,
10,1976,NY1.1,D,D,
11,1976,NY1.1,D,D,0.815
12,1976,NY1.1,D,D,0.890
13,1976,NY1.1,D,D,0.837
14,1976,NY1.1,D,D,0.861
15,1976,NY1.1,D,D,0.673
16,1976,NY1.1,D,D,0.829
17,1976,NY1.1,D,X,0.763
18,1976,NY1.1,R,X,0.791
19,1976,NY1.1,D,D,
20,1976,NY1.1,D,D,0.867
21,1976,NY1.1,D,D,
22,1976,NY1.1,D,D,0.893
23,1976,NY1.1,R,X,0.464
24,1976,NY1.1,D,D,0.552
25,1976,NY1.1,R,R,0.295
26,1976,NY1.1,R,R,0.335
27,1976,NY1.1,D,D,0.666
28,1976,NY1.1,D,D,0.794
29,1976,NY1.1,D,X,0.511
30,1976,NY1.1,R,R,0.443
31,1976,NY1.1,R,R,0.335
32,1976,NY1.1,D,X,0.554
33,1976,NY1.1,R,R,0.280
34,1976,NY1.1,R,R,0.315
35,1976,NY1.1,R,R,0.357
36,1976,NY1.1,D,D,0.666
37,1976,NY1.1,D,D,0.809
38,1976,NY1.1,R,R,0.218
39,1976,NY1.1,D,X,0.618
1,1978,NY1.1,R,X,0.427
2,1978,NY1.1,D,D,0.549
3,1978,NY1.1,D,X,0.515
4,1978,NY1.1,R,R,0.330
5,1978,NY1.1,R,R,0.416
6,1978,NY1.1,D,X,0.646
7,1978,NY1.1,D,D,
8,1978,NY1.1,D,D,0.832
9,1978,NY1.1,D,D,0.550
10,1978,NY1.1,D,D,
11,1978,NY1.1,D,D,0.785
12,1978,NY1.1,D,D,0.878
13,1978,NY1.1,D,D,0.811
14,1978,NY1.1,D,D,0.807
15,1978,NY1.1,D,D,0.706
16,1978,NY1.1,D,D,0.864
17,1978,NY1.1,D,X,0.621
18,1978,NY1.1,R,X,0.467
19,1978,NY1.1,D,D,
20,1978,NY1.1,D,D,0.846
21,1978,NY1.1,D,D,
22,1978,NY1.1,D,D,0.841
23,1978,NY1.1,D,X,0.528
24,1978,NY1.1,D,D,0.568
25,1978,NY1.1,R,R,0.214
26,1978,NY1.1,R,R,0.325
27,1978,NY1.1,D,D,0.558
28,1978,NY1.1,D,D,0.795
29,1978,NY1.1,R,X,0.460
30,1978,NY1.1,R,R,0.395
31,1978,NY1.1,R,R,
32,1978,NY1.1,D,X,0.532
33,1978,NY1.1,R,R,0.414
34,1978,NY1.1,R,R,
35,1978,NY1.1,R,R,0.275
36,1978,NY1.1,D,D,0.759
37,1978,NY1.1,D,D,0.801
38,1978,NY1.1,R,R,
39,1978,NY1.1,D,X,0.585
1,1980,NY1.1,R,X,0.427
2,1980,NY1.1,D,D,0.563
3,1980,NY1.1,R,X,0.487
4,1980,NY1.1,R,R,0.332
5,1980,NY1.1,R,R,0.423
6,1980,NY1.1,R,X,0.472
7,1980,NY1.1,D,D,
8,1980,NY1.1,D,D,0.756
9,1980,NY1.1,D,D,0.589
10,1980,NY1.1,D,D,
11,1980,NY1.1,D,D,0.741
12,1980,NY1.1,D,D,0.913
13,1980,NY1.1,D,D,0.808
14,1980,NY1.1,D,D,0.845
15,1980,NY1.1,D,D,0.517
16,1980,NY1.1,D,D,0.798
17,1980,NY1.1,R,X,0.423
18,1980,NY1.1,R,X,0.430
19,1980,NY1.1,D,D,
20,1980,NY1.1,D,D,0.849
21,1980,NY1.1,D,D,
22,1980,NY1.1,D,D,0.869
23,1980,NY1.1,D,X,0.562
24,1980,NY1.1,D,D,0.600
25,1980,NY1.1,R,R,0.190
26,1980,NY1.1,R,R,0.215
27,1980,NY1.1,D,D,0.556
28,1980,NY1.1,D,D,0.814
29,1980,NY1.1,R,X,0.333
30,1980,NY1.1,R,R,0.331
31,1980,NY1.1,R,R,0.225
32,1980,NY1.1,R,X,0.343
33,1980,NY1.1,R,R,0.230
34,1980,NY1.1,R,R,0.221
35,1980,NY1.1,R,R,0.259
36,1980,NY1.1,D,D,0.717
37,1980,NY1.1,D,D,0.851
38,1980,NY1.1,R,R,0.184
39,1980,NY1.1,D,X,0.555
1,1982,NY2,R,X,0.361
2,1982,NY2,D,D,0.654
3,1982,NY2,D,D,0.530
4,1982,NY2,R,R,0.375
5,1982,NY2,R,R,0.400
6,1982,NY2,D,D,
7,1982,NY2,D,D,0.772
8,1982,NY2,D,D,
9,1982,NY2,D,D,0.787
10,1982,NY2,D,D,0.805
11,1982,NY2,D,D,0.898
12,1982,NY2,D,D,0.933
13,1982,NY2,D,D,0.828
14,1982,NY2,R,R,0.433
15,1982,NY2,R,R,0.455
16,1982,NY2,D,D,
17,1982,NY2,D,D,0.850
18,1982,NY2,D,D,
19,1982,NY2,D,D,
20,1982,NY2,D,X,0.578
21,1982,NY2,R,R,0.248
22,1982,NY2,R,R,0.443
23,1982,NY2,D,D,0.799
24,1982,NY2,R,R,0.261
25,1982,NY2,R,R,0.432
26,1982,NY2,R,R,0.284
27,1982,NY2,R,R,0.454
28,1982,NY2,D,D,0.570
29,1982,NY2,R,R,0.313
30,1982,NY2,R,X,0.290
31,1982,NY2,R,R,0.247
32,1982,NY2,D,D,0.931
33,1982,NY2,D,D,0.864
34,1982,NY2,D,X,0.609
1,1984,NY2,R,X,0.469
2,1984,NY2,D,D,0.547
3,1984,NY2,D,D,0.516
4,1984,NY2,R,R,0.298
5,1984,NY2,R,R,0.361
6,1984,NY2,D,D,0.827
7,1984,NY2,D,D,0.693
8,1984,NY2,D,D,0.628
9,1984,NY2,D,D,0.528
10,1984,NY2,D,D,0.734
11,1984,NY2,D,D,0.867
12,1984,NY2,D,D,0.905
13,1984,NY2,D,D,0.659
14,1984,NY2,R,R,0.298
15,1984,NY2,R,R,0.439
16,1984,NY2,D,D,
17,1984,NY2,D,D,0.830
18,1984,NY2,D,D,0.906
19,1984,NY2,D,D,
20,1984,NY2,R,X,0.490
21,1984,NY2,R,R,0.217
22,1984,NY2,R,R,0.286
23,1984,NY2,D,D,0.780
24,1984,NY2,R,R,0.268
25,1984,NY2,R,R,0.272
26,1984,NY2,R,R,0.294
27,1984,NY2,R,R,0.434
28,1984,NY2,D,D,0.578
29,1984,NY2,R,R,0.259
30,1984,NY2,R,X,0.454
31,1984,NY2,R,R,0.250
32,1984,NY2,D,D,0.694
33,1984,NY2,D,D,0.776
34,1984,NY2,D,X,0.549
1,1986,NY2,D,X,0.548
2,1986,NY2,D,D,0.665
3,1986,NY2,D,D,0.581
4,1986,NY2,R,R,0.321
5,1986,NY2,R,R,0.347
6,1986,NY2,D,D,0.677
7,1986,NY2,D,D,0.774
8,1986,NY2,D,D,
9,1986,NY2,D,D,0.738
10,1986,NY2,D,D,
11,1986,NY2,D,D,0.911
12,1986,NY2,D,D,0.938
13,1986,NY2,D,D,0.848
14,1986,NY2,R,R,0.302
15,1986,NY2,R,R,0.420
16,1986,NY2,D,D,
17,1986,NY2,D,D,0.859
18,1986,NY2,D,D,0.945
19,1986,NY2,D,D,
20,1986,NY2,R,X,0.452
21,1986,NY2,R,R,0.218
22,1986,NY2,R,R,0.281
23,1986,NY2,D,D,
24,1986,NY2,R,R,0.296
25,1986,NY2,R,R,0.245
26,1986,NY2,R,R,
27,1986,NY2,R,R,0.497
28,1986,NY2,D,D,0.683
29,1986,NY2,R,R,0.255
30,1986,NY2,D,X,0.510
31,1986,NY2,R,R,0.423
32,1986,NY2,D,D,
33,1986,NY2,D,D,0.851
34,1986,NY2,R,X,0.399
1,1988,NY2,D,X,0.508
2,1988,NY2,D,D,0.616
3,1988,NY2,D,D,0.585
4,1988,NY2,R,R,0.283
5,1988,NY2,R,R,0.338
6,1988,NY2,D,D,
7,1988,NY2,D,D,
8,1988,NY2,D,D,
9,1988,NY2,D,D,
10,1988,NY2,D,D,0.815
11,1988,NY2,D,D,0.909
12,1988,NY2,D,D,0.930
13,1988,NY2,D,D,0.747
14,1988,NY2,R,R,0.367
15,1988,NY2,R,R,0.375
16,1988,NY2,D,D,
17,1988,NY2,D,D,0.844
18,1988,NY2,D,D,0.929
19,1988,NY2,D,D,0.673
20,1988,NY2,D,X,0.515
21,1988,NY2,R,R,0.239
22,1988,NY2,R,R,0.274
23,1988,NY2,D,D,0.617
24,1988,NY2,R,R,0.276
25,1988,NY2,R,R,
26,1988,NY2,R,R,0.250
27,1988,NY2,R,R,0.421
28,1988,NY2,D,D,
29,1988,NY2,R,R,0.279
30,1988,NY2,D,X,0.590
31,1988,NY2,R,R,0.466
32,1988,NY2,D,D,0.727
33,1988,NY2,D,D,
34,1988,NY2,R,X,
1,1990,NY2,D,X,0.619
2,1990,NY2,D,D,0.606
3,1990,NY2,D,D,0.553
4,1990,NY2,R,R,0.343
5,1990,NY2,R,R,0.428
6,1990,NY2,D,D,0.770
7,1990,NY2,D,D,
8,1990,NY2,D,D,0.723
9,1990,NY2,D,D,0.725
10,1990,NY2,D,D,0.804
11,1990,NY2,D,D,
12,1990,NY2,D,D,
13,1990,NY2,D,D,0.804
14,1990,NY2,R,R,0.371
15,1990,NY2,R,R,0.387
16,1990,NY2,D,D,
17,1990,NY2,D,D,0.839
18,1990,NY2,D,D,0.970
19,1990,NY2,D,D,0.728
20,1990,NY2,D,X,0.698
21,1990,NY2,R,R,0.255
22,1990,NY2,R,R,0.279
23,1990,NY2,D,D,0.641
24,1990,NY2,R,R,0.319
25,1990,NY2,R,R,
26,1990,NY2,R,R,
27,1990,NY2,R,R,0.355
28,1990,NY2,D,D,0.648
29,1990,NY2,R,R,0.281
30,1990,NY2,D,X,0.590
31,1990,NY2,R,R,0.435
32,1990,NY2,D,D,0.636
33,1990,NY2,D,D,0.824
34,1990,NY2,R,X,0.294
1,1992,NY3,D,X,0.517
2,1992,NY3,R,R,0.468
3,1992,NY3,R,R,0.484
4,1992,NY3,R,X,0.476
5,1992,NY3,D,D,0.538
6,1992,NY3,D,D,0.810
7,1992,NY3,D,D,0.570
8,1992,NY3,D,D,0.844
9,1992,NY3,D,D,
10,1992,NY3,D,D,
11,1992,NY3,D,D,
12,1992,NY3,D,D,0.789
13,1992,NY3,R,R,0.405
14,1992,NY3,D,D,0.511
15,1992,NY3,D,D,
16,1992,NY3,D,D,0.914
17,1992,NY3,D,D,0.856
18,1992,NY3,D,D,0.556
19,1992,NY3,R,R,0.399
20,1992,NY3,R,R,0.308
21,1992,NY3,D,D,0.646
22,1992,NY3,R,R,0.346
23,1992,NY3,R,R,0.307
24,1992,NY3,R,R,0.281
25,1992,NY3,R,R,0.443
26,1992,NY3,D,D,0.519
27,1992,NY3,R,R,0.365
28,1992,NY3,D,D,0.557
29,1992,NY3,D,D,0.567
30,1992,NY3,R,R,0.470
31,1992,NY3,R,R,0.257
1,1994,NY3,R,X,0.470
2,1994,NY3,R,R,0.291
3,1994,NY3,R,R,0.403
4,1994,NY3,R,X,0.426
5,1994,NY3,D,D,0.560
6,1994,NY3,D,D,0.804
7,1994,NY3,D,D,
8,1994,NY3,D,D,0.839
9,1994,NY3,D,D,0.726
10,1994,NY3,D,D,0.906
11,1994,NY3,D,D,0.904
12,1994,NY3,D,D,
13,1994,NY3,R,R,0.260
14,1994,NY3,D,D,0.645
15,1994,NY3,D,D,
16,1994,NY3,D,D,
17,1994,NY3,D,D,0.813
18,1994,NY3,D,D,0.583
19,1994,NY3,R,R,0.414
20,1994,NY3,R,R,0.303
21,1994,NY3,D,D,0.683
22,1994,NY3,R,R,0.266
23,1994,NY3,R,R,0.247
24,1994,NY3,R,R,0.215
25,1994,NY3,R,R,0.424
26,1994,NY3,D,D,0.503
27,1994,NY3,R,R,0.255
28,1994,NY3,D,D,0.586
29,1994,NY3,D,D,0.562
30,1994,NY3,R,R,0.332
31,1994,NY3,R,R,
1,1996,NY3,R,X,0.453
2,1996,NY3,R,R,0.341
3,1996,NY3,R,R,0.433
4,1996,NY3,D,X,0.587
5,1996,NY3,D,D,0.645
6,1996,NY3,D,D,0.849
7,1996,NY3,D,D,0.711
8,1996,NY3,D,D,0.835
9,1996,NY3,D,D,0.778
10,1996,NY3,D,D,0.920
11,1996,NY3,D,D,0.920
12,1996,NY3,D,D,0.861
13,1996,NY3,R,R,0.361
14,1996,NY3,D,D,0.753
15,1996,NY3,D,D,0.950
16,1996,NY3,D,D,0.971
17,1996,NY3,D,D,0.864
18,1996,NY3,D,D,0.665
19,1996,NY3,R,R,0.460
20,1996,NY3,R,R,0.397
21,1996,NY3,D,D,0.711
22,1996,NY3,R,R,0.395
23,1996,NY3,R,R,0.288
24,1996,NY3,R,R,0.260
25,1996,NY3,R,R,0.449
26,1996,NY3,D,D,0.566
27,1996,NY3,R,R,0.401
28,1996,NY3,D,D,0.573
29,1996,NY3,D,D,0.620
30,1996,NY3,R,R,0.452
31,1996,NY3,R,R,0.262
1,1998,NY3.1,D,X,0.359
2,1998,NY3.1,R,X,0.308
3,1998,NY3.1,R,R,0.352
4,1998,NY3.1,D,D,0.530
5,1998,NY3.1,D,D,0.663
6,1998,NY3.1,D,D,
7,1998,NY3.1,D,D,0.729
8,1998,NY3.1,D,D,0.860
9,1998,NY3.1,D,D,0.739
10,1998,NY3.1,D,D,0.937
11,1998,NY3.1,D,D,0.912
12,1998,NY3.1,D,D,0.878
13,1998,NY3.1,R,R,0.345
14,1998,NY3.1,D,D,0.774
15,1998,NY3.1,D,D,0.941
16,1998,NY3.1,D,D,0.965
17,1998,NY3.1,D,D,0.880
18,1998,NY3.1,D,D,
19,1998,NY3.1,R,R,0.351
20,1998,NY3.1,R,R,0.400
21,1998,NY3.1,D,D,0.742
22,1998,NY3.1,R,R,0.432
23,1998,NY3.1,R,R,
24,1998,NY3.1,R,R,0.210
25,1998,NY3.1,R,R,0.306
26,1998,NY3.1,D,D,0.664
27,1998,NY3.1,R,R,0.427
28,1998,NY3.1,D,D,0.678
29,1998,NY3.1,D,D,0.583
30,1998,NY3.1,R,R,0.322
31,1998,NY3.1,R,R,0.271
1,2000,NY3.1,R,X,0.423
2,2000,NY3.1,D,X,0.579
3,2000,NY3.1,R,R,0.401
4,2000,NY3.1,D,D,0.609
5,2000,NY3.1,D,D,0.693
6,2000,NY3.1,D,D,
7,2000,NY3.1,D,D,0.761
8,2000,NY3.1,D,D,0.847
9,2000,NY3.1,D,D,0.684
10,2000,NY3.1,D,D,0.946
11,2000,NY3.1,D,D,0.930
12,2000,NY3.1,D,D,0.896
13,2000,NY3.1,R,R,0.344
14,2000,NY3.1,D,D,0.765
15,2000,NY3.1,D,D,0.947
16,2000,NY3.1,D,D,0.963
17,2000,NY3.1,D,D,0.897
18,2000,NY3.1,D,D,0.686
19,2000,NY3.1,R,R,0.371
20,2000,NY3.1,R,R,0.410
21,2000,NY3.1,D,D,0.744
22,2000,NY3.1,R,R,0.321
23,2000,NY3.1,R,R,0.235
24,2000,NY3.1,R,R,0.236
25,2000,NY3.1,R,R,0.298
26,2000,NY3.1,D,D,0.626
27,2000,NY3.1,R,R,0.307
28,2000,NY3.1,D,D,0.668
29,2000,NY3.1,D,D,0.613
30,2000,NY3.1,R,R,0.329
31,2000,NY3.1,R,R,0.227
1,2002,NY4,D,D,0.556
2,2002,NY4,D,D,0.611
3,2002,NY4,R,R,0.318
4,2002,NY4,D,D,0.582
5,2002,NY4,D,D,
6,2002,NY4,D,D,
7,2002,NY4,D,D,0.749
8,2002,NY4,D,D,0.795
9,2002,NY4,D,X,0.672
10,2002,NY4,D,D,
11,2002,NY4,D,D,0.880
12,2002,NY4,D,D,
13,2002,NY4,R,X,0.304
14,2002,NY4,D,D,0.739
15,2002,NY4,D,D,0.898
16,2002,NY4,D,D,0.925
17,2002,NY4,D,D,0.675
18,2002,NY4,D,D,
19,2002,NY4,R,X,0.304
20,2002,NY4,R,X,0.268
21,2002,NY4,D,D,0.706
22,2002,NY4,D,D,0.638
23,2002,NY4,R,X,
24,2002,NY4,R,X,
25,2002,NY4,R,X,0.319
26,2002,NY4,R,X,0.280
27,2002,NY4,R,X,0.298
28,2002,NY4,D,D,0.676
29,2002,NY4,R,X,0.242
1,2004,NY4,D,D,0.562
2,2004,NY4,D,D,0.666
3,2004,NY4,R,R,0.370
4,2004,NY4,D,D,0.630
5,2004,NY4,D,D,0.719
6,2004,NY4,D,D,
7,2004,NY4,D,D,0.809
8,2004,NY4,D,D,0.805
9,2004,NY4,D,X,0.713
10,2004,NY4,D,D,0.925
11,2004,NY4,D,D,
12,2004,NY4,D,D,0.863
13,2004,NY4,R,X,0.410
14,2004,NY4,D,D,0.811
15,2004,NY4,D,D,0.929
16,2004,NY4,D,D,0.952
17,2004,NY4,D,D,0.776
18,2004,NY4,D,D,0.698
19,2004,NY4,R,X,0.333
20,2004,NY4,R,X,0.339
21,2004,NY4,D,D,0.708
22,2004,NY4,D,D,0.672
23,2004,NY4,R,X,0.293
24,2004,NY4,R,X,0.373
25,2004,NY4,R,X,
26,2004,NY4,R,X,0.444
27,2004,NY4,D,X,0.507
28,2004,NY4,D,D,0.745
29,2004,NY4,R,X,0.446
1,2006,NY4,D,D,0.622
2,2006,NY4,D,D,0.704
3,2006,NY4,R,R,0.440
4,2006,NY4,D,D,0.649
5,2006,NY4,D,D,
6,2006,NY4,D,D,
7,2006,NY4,D,D,0.840
8,2006,NY4,D,D,0.862
9,2006,NY4,D,X,
10,2006,NY4,D,D,0.939
11,2006,NY4,D,D,0.922
12,2006,NY4,D,D,0.897
13,2006,NY4,R,X,0.432
14,2006,NY4,D,D,0.845
15,2006,NY4,D,D,0.940
16,2006,NY4,D,D,0.953
17,2006,NY4,D,D,0.765
18,2006,NY4,D,D,0.707
19,2006,NY4,D,X,0.512
20,2006,NY4,D,X,0.531
21,2006,NY4,D,D,0.782
22,2006,NY4,D,D,
23,2006,NY4,R,X,0.369
24,2006,NY4,D,X,0.545
25,2006,NY4,R,X,0.492
26,2006,NY4,R,X,0.480
27,2006,NY4,D,X,0.793
28,2006,NY4,D,D,0.732
29,2006,NY4,R,X,0.485
1,2008,NY4,D,D,0.584
2,2008,NY4,D,D,0.669
3,2008,NY4,R,R,0.361
4,2008,NY4,D,D,0.640
5,2008,NY4,D,D,0.720
6,2008,NY4,D,D,
7,2008,NY4,D,D,0.847
8,2008,NY4,D,D,0.805
9,2008,NY4,D,X,
10,2008,NY4,D,D,0.942
11,2008,NY4,D,D,0.935
12,2008,NY4,D,D,0.900
13,2008,NY4,D,X,0.647
14,2008,NY4,D,D,0.807
15,2008,NY4,D,D,0.919
16,2008,NY4,D,D,0.966
17,2008,NY4,D,D,0.799
18,2008,NY4,D,D,0.685
19,2008,NY4,D,X,0.587
20,2008,NY4,D,X,0.621
21,2008,NY4,D,D,0.639
22,2008,NY4,D,D,0.663
23,2008,NY4,R,X,0.347
24,2008,NY4,D,X,0.520
25,2008,NY4,D,X,0.567
26,2008,NY4,R,X,0.425
27,2008,NY4,D,X,0.767
28,2008,NY4,D,D,0.780
29,2008,NY4,D,X,0.510
1,2010,NY4,D,D,0.502
2,2010,NY4,D,D,0.568
3,2010,NY4,R,R,0.281
4,2010,NY4,D,D,0.536
5,2010,NY4,D,D,0.635
6,2010,NY4,D,D,0.878
7,2010,NY4,D,D,0.815
8,2010,NY4,D,D,0.755
9,2010,NY4,R,X,0.608
10,2010,NY4,D,D,0.928
11,2010,NY4,D,D,0.906
12,2010,NY4,D,D,0.939
13,2010,NY4,R,X,0.483
14,2010,NY4,D,D,0.770
15,2010,NY4,D,D,0.886
16,2010,NY4,D,D,0.957
17,2010,NY4,D,D,0.762
18,2010,NY4,D,D,0.622
19,2010,NY4,R,X,0.473
20,2010,NY4,R,X,0.451
21,2010,NY4,D,D,0.593
22,2010,NY4,D,D,0.527
23,2010,NY4,D,X,0.506
24,2010,NY4,R,X,0.469
25,2010,NY4,R,X,0.498
26,2010,NY4,D,X,0.264
27,2010,NY4,D,X,0.609
28,2010,NY4,D,D,0.649
29,2010,NY4,R,X,0.434
1,2012,NY5,D,X,0.525
2,2012,NY5,R,R,0.413
3,2012,NY5,D,D,0.582
4,2012,NY5,D,D,0.657
5,2012,NY5,D,D,0.904
6,2012,NY5,D,D,0.687
7,2012,NY5,D,D,
8,2012,NY5,D,D,0.913
9,2012,NY5,D,D,0.885
10,2012,NY5,D,D,0.808
11,2012,NY5,R,X,0.473
12,2012,NY5,D,D,0.806
13,2012,NY5,D,D,0.935
14,2012,NY5,D,D,0.847
15,2012,NY5,D,D,0.972
16,2012,NY5,D,D,0.769
17,2012,NY5,D,D,0.651
18,2012,NY5,D,D,0.520
19,2012,NY5,R,X,0.472
20,2012,NY5,D,D,0.684
21,2012,NY5,D,X,0.510
22,2012,NY5,R,X,0.393
23,2012,NY5,R,R,0.481
24,2012,NY5,D,X,0.530
25,2012,NY5,D,D,0.574
26,2012,NY5,D,D,0.748
27,2012,NY5,R,R,0.492
1,2014,NY5,R,X,0.456
2,2014,NY5,R,R,0.305
3,2014,NY5,D,D,0.548
4,2014,NY5,D,D,0.528
5,2014,NY5,D,D,
6,2014,NY5,D,D,
7,2014,NY5,D,D,0.908
8,2014,NY5,D,D,
9,2014,NY5,D,D,
10,2014,NY5,D,D,
11,2014,NY5,R,X,0.435
12,2014,NY5,D,D,0.799
13,2014,NY5,D,D,
14,2014,NY5,D,D,
15,2014,NY5,D,D,
16,2014,NY5,D,D,
17,2014,NY5,D,D,0.564
18,2014,NY5,D,D,0.510
19,2014,NY5,R,X,0.355
20,2014,NY5,D,D,0.613
21,2014,NY5,R,X,0.380
22,2014,NY5,R,X,
23,2014,NY5,R,R,0.383
24,2014,NY5,R,X,0.404
25,2014,NY5,D,D,0.502
26,2014,NY5,D,D,0.682
27,2014,NY5,R,R,0.289
1,2016,NY5,R,X,0.418
2,2016,NY5,R,R,0.380
3,2016,NY5,D,D,0.529
4,2016,NY5,D,D,0.596
5,2016,NY5,D,D,0.868
6,2016,NY5,D,D,0.730
7,2016,NY5,D,D,0.908
8,2016,NY5,D,D,
9,2016,NY5,D,D,
10,2016,NY5,D,D,0.781
11,2016,NY5,R,X,0.374
12,2016,NY5,D,D,0.832
13,2016,NY5,D,D,0.928
14,2016,NY5,D,D,0.829
15,2016,NY5,D,D,0.964
16,2016,NY5,D,D,
17,2016,NY5,D,D,
18,2016,NY5,D,D,0.556
19,2016,NY5,R,X,0.457
20,2016,NY5,D,D,0.679
21,2016,NY5,R,X,0.316
22,2016,NY5,R,X,0.469
23,2016,NY5,R,R,0.424
24,2016,NY5,R,X,0.394
25,2016,NY5,D,D,0.562
26,2016,NY5,D,D,0.746
27,2016,NY5,R,R,0.328
1,2018,NY5,R,X,0.479
2,2018,NY5,R,R,0.469
3,2018,NY5,D,D,0.590
4,2018,NY5,D,D,0.613
5,2018,NY5,D,D,
6,2018,NY5,D,D,
7,2018,NY5,D,D,
8,2018,NY5,D,D,
9,2018,NY5,D,D,0.897
10,2018,NY5,D,D,0.822
11,2018,NY5,D,X,0.532
12,2018,NY5,D,D,0.877
13,2018,NY5,D,D,0.946
14,2018,NY5,D,D,0.852
15,2018,NY5,D,D,0.960
16,2018,NY5,D,D,
17,2018,NY5,D,D,
18,2018,NY5,D,D,0.555
19,2018,NY5,D,X,0.527
20,2018,NY5,D,D,0.665
21,2018,NY5,R,X,0.431
22,2018,NY5,D,X,0.509
23,2018,NY5,R,R,0.458
24,2018,NY5,R,X,0.474
25,2018,NY5,D,D,0.590
26,2018,NY5,D,D,0.733
27,2018,NY5,R,R,0.498
1,2020,NY5,R,X,0.451
