district,year,plan,winner,winner_plan,dem_share
46,2004,RI4,R,X,0.439
47,2004,RI4,D,D,0.512
48,2004,RI4,D,X,0.501
49,2004,RI4,D,D,0.747
50,2004,RI4,D,D,0.769
51,2004,RI4,D,D,0.695
52,2004,RI4,R,X,0.468
53,2004,RI4,D,D,0.613
54,2004,RI4,D,D,0.732
55,2004,RI4,D,D,0.680
56,2004,RI4,D,D,0.803
57,2004,RI4,D,D,0.699
58,2004,RI4,D,D,0.757
59,2004,RI4,D,D,0.702
60,2004,RI4,D,D,0.729
61,2004,RI4,D,D,0.715
62,2004,RI4,D,D,0.863
63,2004,RI4,D,D,0.532
64,2004,RI4,D,D,0.756
65,2004,RI4,R,R,0.410
66,2004,RI4,R,X,0.410
67,2004,RI4,D,D,0.678
68,2004,RI4,D,D,0.620
69,2004,RI4,D,D,0.677
70,2004,RI4,R,X,0.389
71,2004,RI4,R,X,0.457
72,2004,RI4,D,X,0.567
73,2004,RI4,D,D,0.723
74,2004,RI4,R,X,0.389
75,2004,RI4,D,D,0.599
1,2006,RI4,D,D,0.831
2,2006,RI4,D,D,0.801
3,2006,RI4,D,D,0.811
4,2006,RI4,D,D,0.797
5,2006,RI4,D,D,0.833
6,2006,RI4,D,D,0.765
7,2006,RI4,D,D,0.709
8,2006,RI4,D,D,0.883
9,2006,RI4,D,D,0.878
10,2006,RI4,D,D,0.894
11,2006,RI4,D,D,0.898
12,2006,RI4,D,D,0.877
13,2006,RI4,D,D,0.808
14,2006,RI4,D,D,0.705
15,2006,RI4,D,X,0.639
16,2006,RI4,D,D,0.625
17,2006,RI4,D,D,0.648
18,2006,RI4,D,D,0.742
19,2006,RI4,D,D,0.693
20,2006,RI4,D,D,0.677
21,2006,RI4,D,D,0.636
22,2006,RI4,D,D,0.690
23,2006,RI4,D,D,0.676
24,2006,RI4,R,R,0.437
25,2006,RI4,D,D,0.666
26,2006,RI4,D,X,0.634
27,2006,RI4,D,D,0.577
28,2006,RI4,R,X,0.481
29,2006,RI4,D,D,0.597
30,2006,RI4,R,R,0.432
31,2006,RI4,D,X,0.591
32,2006,RI4,R,X,0.481
33,2006,RI4,D,D,0.524
34,2006,RI4,D,D,0.735
35,2006,RI4,D,D,0.586
36,2006,RI4,D,D,0.576
37,2006,RI4,D,D,0.545
38,2006,RI4,D,D,0.650
39,2006,RI4,R,X,0.458
40,2006,RI4,R,X,0.470
41,2006,RI4,R,X,0.468
42,2006,RI4,D,D,0.702
43,2006,RI4,D,D,0.605
44,2006,RI4,D,D,0.649
45,2006,RI4,D,D,0.649
46,2006,RI4,R,X,0.499
47,2006,RI4,D,D,0.612
48,2006,RI4,D,X,0.518
49,2006,RI4,D,D,0.684
50,2006,RI4,D,D,0.820
51,2006,RI4,D,D,0.710
52,2006,RI4,R,X,0.411
53,2006,RI4,D,D,0.702
54,2006,RI4,D,D,0.778
55,2006,RI4,D,D,0.704
56,2006,RI4,D,D,0.782
57,2006,RI4,D,D,0.668
58,2006,RI4,D,D,0.780
59,2006,RI4,D,D,0.785
60,2006,RI4,D,D,0.734
61,2006,RI4,D,D,0.738
62,2006,RI4,D,D,0.849
63,2006,RI4,D,D,0.701
64,2006,RI4,D,D,0.800
65,2006,RI4,R,R,0.499
66,2006,RI4,R,X,0.438
67,2006,RI4,D,D,0.705
68,2006,RI4,D,D,0.523
69,2006,RI4,D,D,0.568
70,2006,RI4,R,X,0.466
71,2006,RI4,R,X,0.470
72,2006,RI4,D,X,0.501
73,2006,RI4,D,D,0.764
74,2006,RI4,R,X,0.476
75,2006,RI4,D,D,0.637
1,2008,RI4,D,D,0.844
2,2008,RI4,D,D,0.848
3,2008,RI4,D,D,0.816
4,2008,RI4,D,D,0.794
5,2008,RI4,D,D,0.806
6,2008,RI4,D,D,0.752
7,2008,RI4,D,D,0.760
8,2008,RI4,D,D,0.861
9,2008,RI4,D,D,0.886
10,2008,RI4,D,D,0.870
11,2008,RI4,D,D,0.902
12,2008,RI4,D,D,0.894
13,2008,RI4,D,D,0.758
14,2008,RI4,D,D,0.749
15,2008,RI4,D,X,0.626
16,2008,RI4,D,D,0.622
17,2008,RI4,D,D,0.642
18,2008,RI4,D,D,0.691
19,2008,RI4,D,D,0.687
20,2008,RI4,D,D,0.701
21,2008,RI4,D,D,0.621
22,2008,RI4,D,D,0.643
23,2008,RI4,D,D,0.667
24,2008,RI4,R,R,0.438
25,2008,RI4,D,D,0.659
26,2008,RI4,D,X,0.627
27,2008,RI4,D,D,0.575
28,2008,RI4,D,X,0.550
29,2008,RI4,D,D,0.553
30,2008,RI4,R,R,0.455
31,2008,RI4,D,X,0.597
32,2008,RI4,R,X,0.459
33,2008,RI4,D,D,0.589
34,2008,RI4,D,D,0.749
35,2008,RI4,D,D,0.575
36,2008,RI4,D,D,0.609
37,2008,RI4,D,D,0.534
38,2008,RI4,D,D,0.670
39,2008,RI4,D,X,0.522
40,2008,RI4,D,X,0.508
41,2008,RI4,D,X,0.542
42,2008,RI4,D,D,0.675
43,2008,RI4,D,D,0.650
44,2008,RI4,D,D,0.600
45,2008,RI4,D,D,0.680
46,2008,RI4,D,X,0.522
47,2008,RI4,D,D,0.604
48,2008,RI4,R,X,0.482
49,2008,RI4,D,D,0.727
50,2008,RI4,D,D,0.787
51,2008,RI4,D,D,0.654
52,2008,RI4,D,X,0.639
53,2008,RI4,D,D,0.651
54,2008,RI4,D,D,0.722
55,2008,RI4,D,D,0.703
56,2008,RI4,D,D,0.829
57,2008,RI4,D,D,0.728
58,2008,RI4,D,D,0.783
59,2008,RI4,D,D,0.805
60,2008,RI4,D,D,0.772
61,2008,RI4,D,D,0.742
62,2008,RI4,D,D,0.811
63,2008,RI4,D,D,0.720
64,2008,RI4,D,D,0.808
65,2008,RI4,R,R,0.499
66,2008,RI4,D,X,0.551
67,2008,RI4,D,D,0.703
68,2008,RI4,D,D,0.652
69,2008,RI4,D,D,0.691
70,2008,RI4,D,X,0.529
71,2008,RI4,R,X,0.461
72,2008,RI4,D,X,0.517
73,2008,RI4,D,D,0.761
74,2008,RI4,D,X,0.541
75,2008,RI4,D,D,0.547
1,2010,RI4,D,D,0.815
2,2010,RI4,D,D,0.777
3,2010,RI4,D,D,0.735
4,2010,RI4,D,D,0.765
5,2010,RI4,D,D,0.757
6,2010,RI4,D,D,0.654
7,2010,RI4,D,D,0.685
8,2010,RI4,D,D,0.782
9,2010,RI4,D,D,0.857
10,2010,RI4,D,D,0.897
11,2010,RI4,D,D,0.886
12,2010,RI4,D,D,0.828
13,2010,RI4,D,D,0.796
14,2010,RI4,D,D,0.653
15,2010,RI4,D,X,0.566
16,2010,RI4,D,D,0.543
17,2010,RI4,D,D,0.626
18,2010,RI4,D,D,0.650
19,2010,RI4,D,D,0.657
20,2010,RI4,D,D,0.635
21,2010,RI4,D,D,0.612
22,2010,RI4,D,D,0.630
23,2010,RI4,D,D,0.620
24,2010,RI4,R,R,0.402
25,2010,RI4,D,D,0.512
26,2010,RI4,R,X,0.490
27,2010,RI4,D,D,0.527
28,2010,RI4,D,X,0.518
29,2010,RI4,D,D,0.501
30,2010,RI4,R,R,0.375
31,2010,RI4,R,X,0.458
32,2010,RI4,R,X,0.389
33,2010,RI4,D,D,0.533
34,2010,RI4,D,D,0.713
35,2010,RI4,D,D,0.520
36,2010,RI4,D,D,0.593
37,2010,RI4,D,D,0.645
38,2010,RI4,D,D,0.561
39,2010,RI4,D,X,0.514
40,2010,RI4,R,X,0.447
41,2010,RI4,D,X,0.529
42,2010,RI4,D,D,0.623
43,2010,RI4,D,D,0.602
44,2010,RI4,D,D,0.532
45,2010,RI4,D,D,0.709
46,2010,RI4,D,X,0.574
47,2010,RI4,D,D,0.521
48,2010,RI4,R,X,0.340
49,2010,RI4,D,D,0.684
50,2010,RI4,D,D,0.752
51,2010,RI4,D,D,0.598
52,2010,RI4,D,X,0.574
53,2010,RI4,D,D,0.603
54,2010,RI4,D,D,0.679
55,2010,RI4,D,D,0.659
56,2010,RI4,D,D,0.800
57,2010,RI4,D,D,0.634
58,2010,RI4,D,D,0.729
59,2010,RI4,D,D,0.748
60,2010,RI4,D,D,0.737
61,2010,RI4,D,D,0.650
62,2010,RI4,D,D,0.683
63,2010,RI4,D,D,0.699
64,2010,RI4,D,D,0.776
65,2010,RI4,R,R,0.500
66,2010,RI4,D,X,0.553
67,2010,RI4,D,D,0.665
68,2010,RI4,D,D,0.599
69,2010,RI4,D,D,0.662
70,2010,RI4,D,X,0.565
71,2010,RI4,R,X,0.496
72,2010,RI4,R,X,0.476
73,2010,RI4,D,D,0.721
74,2010,RI4,D,X,0.629
75,2010,RI4,D,D,0.626
1,2012,RI5,D,D,0.806
2,2012,RI5,D,D,0.808
3,2012,RI5,D,D,0.914
4,2012,RI5,D,D,0.806
5,2012,RI5,D,D,0.775
6,2012,RI5,D,D,0.727
7,2012,RI5,D,D,0.793
8,2012,RI5,D,D,0.771
9,2012,RI5,D,D,0.826
10,2012,RI5,D,D,0.910
11,2012,RI5,D,D,0.928
12,2012,RI5,D,D,0.805
13,2012,RI5,D,D,0.741
14,2012,RI5,D,D,0.729
15,2012,RI5,D,X,0.580
16,2012,RI5,D,X,0.637
17,2012,RI5,D,D,0.701
18,2012,RI5,D,D,0.753
19,2012,RI5,D,D,0.692
20,2012,RI5,D,D,0.650
21,2012,RI5,D,D,0.652
22,2012,RI5,D,D,0.685
23,2012,RI5,D,D,0.681
24,2012,RI5,R,X,0.487
25,2012,RI5,D,D,0.628
26,2012,RI5,R,X,0.477
27,2012,RI5,D,D,0.683
28,2012,RI5,D,X,0.598
29,2012,RI5,D,X,0.585
30,2012,RI5,R,X,0.495
31,2012,RI5,R,X,0.470
32,2012,RI5,D,D,0.542
33,2012,RI5,D,D,0.580
34,2012,RI5,D,D,0.573
35,2012,RI5,D,D,0.544
36,2012,RI5,D,X,0.704
37,2012,RI5,D,D,0.609
38,2012,RI5,D,D,0.640
39,2012,RI5,D,X,0.536
40,2012,RI5,R,R,0.415
41,2012,RI5,D,X,0.597
42,2012,RI5,D,D,0.622
43,2012,RI5,D,D,0.605
44,2012,RI5,D,D,0.622
45,2012,RI5,D,D,0.576
46,2012,RI5,D,X,0.543
47,2012,RI5,D,X,0.543
48,2012,RI5,R,R,0.353
49,2012,RI5,D,D,0.723
50,2012,RI5,D,D,0.575
51,2012,RI5,D,D,0.643
52,2012,RI5,D,D,0.622
53,2012,RI5,D,D,0.632
54,2012,RI5,D,D,0.579
55,2012,RI5,D,D,0.657
56,2012,RI5,D,D,0.808
57,2012,RI5,D,D,0.719
58,2012,RI5,D,D,0.799
59,2012,RI5,D,D,0.813
60,2012,RI5,D,D,0.757
61,2012,RI5,D,D,0.718
62,2012,RI5,D,D,0.732
63,2012,RI5,D,D,0.626
64,2012,RI5,D,D,0.760
65,2012,RI5,D,D,0.620
66,2012,RI5,D,D,0.623
67,2012,RI5,D,D,0.551
68,2012,RI5,D,D,0.633
69,2012,RI5,D,D,0.683
70,2012,RI5,D,D,0.662
71,2012,RI5,D,D,0.526
72,2012,RI5,D,X,0.507
73,2012,RI5,D,D,0.648
74,2012,RI5,D,D,0.683
75,2012,RI5,D,D,0.715
1,2014,RI5,D,D,0.801
2,2014,RI5,D,D,0.812
3,2014,RI5,D,D,0.852
4,2014,RI5,D,D,0.744
5,2014,RI5,D,D,0.777
6,2014,RI5,D,D,0.707
7,2014,RI5,D,D,0.713
8,2014,RI5,D,D,0.814
9,2014,RI5,D,D,0.809
10,2014,RI5,D,D,0.848
11,2014,RI5,D,D,0.861
12,2014,RI5,D,D,0.854
13,2014,RI5,D,D,0.737
14,2014,RI5,D,D,0.710
15,2014,RI5,D,X,0.543
16,2014,RI5,R,X,0.475
17,2014,RI5,D,D,0.642
18,2014,RI5,D,D,0.657
19,2014,RI5,D,D,0.663
20,2014,RI5,D,D,0.633
21,2014,RI5,D,D,0.614
22,2014,RI5,D,D,0.644
23,2014,RI5,D,D,0.599
24,2014,RI5,R,X,0.431
25,2014,RI5,D,D,0.613
26,2014,RI5,R,X,0.463
27,2014,RI5,D,D,0.613
28,2014,RI5,R,X,0.354
29,2014,RI5,R,X,0.477
30,2014,RI5,R,X,0.399
31,2014,RI5,R,X,0.468
32,2014,RI5,D,D,0.520
33,2014,RI5,D,D,0.628
34,2014,RI5,D,D,0.533
35,2014,RI5,D,D,0.580
36,2014,RI5,,X,
37,2014,RI5,D,D,0.543
38,2014,RI5,D,D,0.583
39,2014,RI5,R,X,0.428
40,2014,RI5,R,R,0.318
41,2014,RI5,D,X,0.525
42,2014,RI5,D,D,0.567
43,2014,RI5,D,D,0.570
44,2014,RI5,D,D,0.643
45,2014,RI5,D,D,0.643
46,2014,RI5,D,X,0.662
47,2014,RI5,D,X,0.526
48,2014,RI5,R,R,0.320
49,2014,RI5,D,D,0.630
50,2014,RI5,D,D,0.600
51,2014,RI5,D,D,0.606
52,2014,RI5,D,D,0.574
53,2014,RI5,D,D,0.562
54,2014,RI5,D,D,0.623
55,2014,RI5,D,D,0.627
56,2014,RI5,D,D,0.754
57,2014,RI5,D,D,0.689
58,2014,RI5,D,D,0.714
59,2014,RI5,D,D,0.737
60,2014,RI5,D,D,0.689
61,2014,RI5,D,D,0.692
62,2014,RI5,D,D,0.708
63,2014,RI5,D,D,0.662
64,2014,RI5,D,D,0.758
65,2014,RI5,D,D,0.656
66,2014,RI5,D,D,0.638
67,2014,RI5,D,D,0.638
68,2014,RI5,D,D,0.636
69,2014,RI5,D,D,0.646
70,2014,RI5,D,D,0.634
71,2014,RI5,D,D,0.547
72,2014,RI5,R,X,0.459
73,2014,RI5,D,D,0.713
74,2014,RI5,D,D,0.597
75,2014,RI5,D,D,0.607
1,2016,RI5,D,D,0.829
2,2016,RI5,D,D,0.845
3,2016,RI5,D,D,0.824
4,2016,RI5,D,D,0.827
5,2016,RI5,D,D,0.801
6,2016,RI5,D,D,0.724
7,2016,RI5,D,D,0.774
8,2016,RI5,D,D,0.841
9,2016,RI5,D,D,0.865
10,2016,RI5,D,D,0.870
11,2016,RI5,D,D,0.886
12,2016,RI5,D,D,0.885
13,2016,RI5,D,D,0.717
14,2016,RI5,D,D,0.713
15,2016,RI5,D,X,0.506
16,2016,RI5,R,X,0.495
17,2016,RI5,D,D,0.634
18,2016,RI5,D,D,0.739
19,2016,RI5,D,D,0.671
20,2016,RI5,D,D,0.635
21,2016,RI5,D,D,0.559
22,2016,RI5,D,D,0.620
23,2016,RI5,D,D,0.615
24,2016,RI5,D,X,0.542
25,2016,RI5,D,D,0.638
26,2016,RI5,R,X,0.394
27,2016,RI5,D,D,0.604
28,2016,RI5,R,X,0.365
29,2016,RI5,R,X,0.453
30,2016,RI5,R,X,0.439
31,2016,RI5,D,X,0.576
32,2016,RI5,D,D,0.556
33,2016,RI5,D,D,0.578
34,2016,RI5,D,D,0.625
35,2016,RI5,D,D,0.635
36,2016,RI5,,X,
37,2016,RI5,D,D,0.579
38,2016,RI5,D,D,0.582
39,2016,RI5,R,X,0.399
40,2016,RI5,R,R,0.304
41,2016,RI5,R,X,0.488
42,2016,RI5,D,D,0.549
43,2016,RI5,D,D,0.563
44,2016,RI5,D,D,0.563
45,2016,RI5,D,D,0.726
46,2016,RI5,D,X,0.573
47,2016,RI5,D,X,0.511
48,2016,RI5,R,R,0.364
49,2016,RI5,D,D,0.682
50,2016,RI5,D,D,0.609
51,2016,RI5,D,D,0.602
52,2016,RI5,D,D,0.526
53,2016,RI5,D,D,0.572
54,2016,RI5,D,D,0.630
55,2016,RI5,D,D,0.617
56,2016,RI5,D,D,0.840
57,2016,RI5,D,D,0.709
58,2016,RI5,D,D,0.777
59,2016,RI5,D,D,0.808
60,2016,RI5,D,D,0.748
61,2016,RI5,D,D,0.696
62,2016,RI5,D,D,0.728
63,2016,RI5,D,D,0.655
64,2016,RI5,D,D,0.713
65,2016,RI5,D,D,0.667
66,2016,RI5,D,D,0.659
67,2016,RI5,D,D,0.603
68,2016,RI5,D,D,0.641
69,2016,RI5,D,D,0.576
70,2016,RI5,D,D,0.622
71,2016,RI5,D,D,0.550
72,2016,RI5,R,X,0.489
73,2016,RI5,D,D,0.739
74,2016,RI5,D,D,0.517
75,2016,RI5,D,D,0.673
1,2018,RI5,D,D,0.847
2,2018,RI5,D,D,0.863
3,2018,RI5,D,D,0.859
4,2018,RI5,D,D,0.827
5,2018,RI5,D,D,0.791
6,2018,RI5,D,D,0.730
7,2018,RI5,D,D,0.802
8,2018,RI5,D,D,0.862
9,2018,RI5,D,D,0.892
10,2018,RI5,D,D,0.881
11,2018,RI5,D,D,0.897
12,2018,RI5,D,D,0.904
13,2018,RI5,D,D,0.736
14,2018,RI5,D,D,0.733
15,2018,RI5,D,X,0.525
16,2018,RI5,D,X,0.527
17,2018,RI5,D,D,0.648
18,2018,RI5,D,D,0.770
19,2018,RI5,D,D,0.691
20,2018,RI5,D,D,0.645
21,2018,RI5,D,D,0.576
22,2018,RI5,D,D,0.607
23,2018,RI5,D,D,0.617
24,2018,RI5,D,X,0.636
25,2018,RI5,D,D,0.618
26,2018,RI5,D,X,0.533
27,2018,RI5,D,D,0.621
28,2018,RI5,R,X,0.497
29,2018,RI5,R,X,0.450
30,2018,RI5,D,X,0.512
31,2018,RI5,D,X,0.591
32,2018,RI5,D,D,0.637
33,2018,RI5,D,D,0.623
34,2018,RI5,D,D,0.670
35,2018,RI5,D,D,0.673
36,2018,RI5,R,X,0.499
37,2018,RI5,D,D,0.598
38,2018,RI5,D,D,0.587
39,2018,RI5,R,X,0.460
40,2018,RI5,R,R,0.390
41,2018,RI5,R,X,0.361
42,2018,RI5,D,D,0.568
43,2018,RI5,D,D,0.574
44,2018,RI5,D,D,0.546
45,2018,RI5,D,D,0.658
46,2018,RI5,R,X,0.491
47,2018,RI5,R,X,0.432
48,2018,RI5,R,R,0.406
49,2018,RI5,D,D,0.717
50,2018,RI5,D,D,0.623
51,2018,RI5,D,D,0.620
52,2018,RI5,D,D,0.589
53,2018,RI5,D,D,0.527
54,2018,RI5,D,D,0.640
55,2018,RI5,D,D,0.631
56,2018,RI5,D,D,0.862
57,2018,RI5,D,D,0.722
58,2018,RI5,D,D,0.817
59,2018,RI5,D,D,0.833
60,2018,RI5,D,D,0.749
61,2018,RI5,D,D,0.691
62,2018,RI5,D,D,0.740
63,2018,RI5,D,D,0.703
64,2018,RI5,D,D,0.735
65,2018,RI5,D,D,0.695
66,2018,RI5,D,D,0.635
67,2018,RI5,D,D,0.653
68,2018,RI5,D,D,0.630
69,2018,RI5,D,D,0.624
70,2018,RI5,D,D,0.631
71,2018,RI5,D,D,0.609
72,2018,RI5,D,X,0.546
73,2018,RI5,D,D,0.749
74,2018,RI5,D,D,0.573
75,2018,RI5,D,D,0.709
1,2020,RI5,D,D,0.818
2,2020,RI5,D,D,0.829
3,2020,RI5,D,D,0.806
4,2020,RI5,D,D,0.811
5,2020,RI5,D,D,0.744
6,2020,RI5,D,D,0.712
7,2020,RI5,D,D,0.755
8,2020,RI5,D,D,0.831
9,2020,RI5,D,D,0.862
10,2020,RI5,D,D,0.845
11,2020,RI5,D,D,0.867
12,2020,RI5,D,D,0.856
13,2020,RI5,D,D,0.697
14,2020,RI5,D,D,0.712
15,2020,RI5,R,X,0.412
16,2020,RI5,D,X,0.538
17,2020,RI5,D,D,0.594
18,2020,RI5,D,D,0.746
19,2020,RI5,D,D,0.663
20,2020,RI5,D,D,0.628
21,2020,RI5,D,D,0.595
22,2020,RI5,D,D,0.593
23,2020,RI5,D,D,0.604
24,2020,RI5,D,X,0.604
25,2020,RI5,D,D,0.597
26,2020,RI5,R,X,0.455
27,2020,RI5,D,D,0.600
28,2020,RI5,R,X,0.416
29,2020,RI5,R,X,0.420
30,2020,RI5,D,X,0.521
31,2020,RI5,D,X,0.579
32,2020,RI5,D,D,0.614
33,2020,RI5,D,D,0.621
34,2020,RI5,D,D,0.662
35,2020,RI5,D,D,0.662
36,2020,RI5,R,X,0.499
37,2020,RI5,D,D,0.586
38,2020,RI5,D,D,0.583
39,2020,RI5,R,X,0.480
40,2020,RI5,R,R,0.338
41,2020,RI5,R,X,0.352
42,2020,RI5,D,D,0.508
43,2020,RI5,D,D,0.584
44,2020,RI5,D,D,0.524
45,2020,RI5,D,D,0.612
46,2020,RI5,D,X,0.578
47,2020,RI5,R,X,0.410
48,2020,RI5,R,R,0.399
49,2020,RI5,D,D,0.654
50,2020,RI5,D,D,0.615
51,2020,RI5,D,D,0.605
52,2020,RI5,D,D,0.545
53,2020,RI5,D,D,0.506
54,2020,RI5,D,D,0.623
55,2020,RI5,D,D,0.617
56,2020,RI5,D,D,0.810
57,2020,RI5,D,D,0.694
58,2020,RI5,D,D,0.792
59,2020,RI5,D,D,0.808
60,2020,RI5,D,D,0.741
61,2020,RI5,D,D,0.640
62,2020,RI5,D,D,0.709
63,2020,RI5,D,D,0.690
64,2020,RI5,D,D,0.697
65,2020,RI5,D,D,0.668
66,2020,RI5,D,D,0.641
67,2020,RI5,D,D,0.651
68,2020,RI5,D,D,0.591
69,2020,RI5,D,D,0.582
70,2020,RI5,D,D,0.620
71,2020,RI5,D,D,0.594
72,2020,RI5,D,X,0.576
73,2020,RI5,D,D,0.716
74,2020,RI5,D,D,0.608
75,2020,RI5,D,D,0.695
1,1974,SC1,D,D,0.753
2,1974,SC1,D,D,0.695
3,1974,SC1,R,R,0.440
4,1974,SC1,D,D,0.734
5,1974,SC1,D,D,0.702
6,1974,SC1,D,D,0.784
7,1974,SC1,D,D,0.690
8,1974,SC1,D,D,0.814
9,1974,SC1,D,D,0.712
10,1974,SC1,D,D,0.561
11,1974,SC1,D,D,0.685
12,1974,SC1,D,D,0.746
13,1974,SC1,D,D,0.799
14,1974,SC1,D,D,0.751
15,1974,SC1,D,D,0.699
16,1974,SC1,D,D,0.700
17,1974,SC1,D,D,0.697
18,1974,SC1,D,D,0.530
19,1974,SC1,D,D,0.591
20,1974,SC1,R,R,0.392
21,1974,SC1,D,X,0.646
22,1974,SC1,R,X,0.327
23,1974,SC1,D,D,0.583
24,1974,SC1,D,X,0.634
25,1974,SC1,R,X,0.454
26,1974,SC1,D,D,0.632
27,1974,SC1,D,D,0.614
28,1974,SC1,R,X,0.423
29,1974,SC1,D,D,0.735
30,1974,SC1,D,D,0.711
31,1974,SC1,D,D,0.607
32,1974,SC1,D,D,0.620
33,1974,SC1,D,D,0.624
34,1974,SC1,R,X,0.489
35,1974,SC1,D,D,0.518
36,1974,SC1,D,D,0.718
37,1974,SC1,R,X,0.494
38,1974,SC1,D,D,0.610
39,1974,SC1,D,D,0.608
40,1974,SC1,D,D,0.689
41,1974,SC1,D,D,0.765
42,1974,SC1,D,D,0.692
43,1974,SC1,D,D,0.836
44,1974,SC1,D,D,0.848
45,1974,SC1,D,D,0.734
46,1974,SC1,D,D,0.731
47,1974,SC1,D,D,0.664
48,1974,SC1,D,D,0.740
49,1974,SC1,D,D,0.679
50,1974,SC1,D,D,0.748
51,1974,SC1,D,D,0.650
52,1974,SC1,D,D,0.617
53,1974,SC1,D,D,0.724
54,1974,SC1,D,D,0.768
55,1974,SC1,D,D,0.755
56,1974,SC1,D,D,0.707
57,1974,SC1,D,D,0.687
58,1974,SC1,D,D,0.675
59,1974,SC1,D,D,0.735
60,1974,SC1,D,D,0.831
61,1974,SC1,D,D,0.770
62,1974,SC1,D,D,0.668
63,1974,SC1,D,D,0.707
64,1974,SC1,D,D,0.872
65,1974,SC1,D,D,0.571
66,1974,SC1,D,D,0.652
67,1974,SC1,D,D,0.703
68,1974,SC1,D,D,0.682
69,1974,SC1,D,D,0.623
70,1974,SC1,D,D,0.621
71,1974,SC1,R,R,0.464
72,1974,SC1,D,D,0.648
73,1974,SC1,D,D,0.609
74,1974,SC1,D,D,0.621
75,1974,SC1,D,D,0.566
76,1974,SC1,R,R,0.368
77,1974,SC1,D,X,0.534
78,1974,SC1,D,X,0.502
79,1974,SC1,R,X,0.494
80,1974,SC1,D,D,0.753
81,1974,SC1,D,D,0.605
82,1974,SC1,D,D,0.675
83,1974,SC1,R,X,0.361
84,1974,SC1,D,D,0.657
85,1974,SC1,D,X,0.508
86,1974,SC1,D,D,0.706
87,1974,SC1,R,R,0.479
88,1974,SC1,R,X,0.484
89,1974,SC1,R,R,0.419
90,1974,SC1,R,R,0.381
91,1974,SC1,D,D,0.881
92,1974,SC1,D,D,0.650
93,1974,SC1,D,D,0.630
94,1974,SC1,D,D,0.641
95,1974,SC1,D,D,0.531
96,1974,SC1,D,D,0.724
97,1974,SC1,D,D,0.684
98,1974,SC1,D,D,0.591
99,1974,SC1,D,D,0.594
100,1974,SC1,D,D,0.804
101,1974,SC1,D,D,0.687
102,1974,SC1,D,D,0.864
103,1974,SC1,D,D,0.648
104,1974,SC1,D,D,0.689
105,1974,SC1,D,D,0.673
106,1974,SC1,D,D,0.794
107,1974,SC1,D,D,0.729
108,1974,SC1,D,D,0.614
109,1974,SC1,D,D,0.854
110,1974,SC1,D,D,0.672
111,1974,SC1,D,D,0.618
112,1974,SC1,D,D,0.554
113,1974,SC1,R,R,0.344
114,1974,SC1,R,R,0.416
115,1974,SC1,D,X,0.617
116,1974,SC1,D,D,0.609
117,1974,SC1,D,X,0.526
118,1974,SC1,D,X,0.614
119,1974,SC1,D,X,0.645
120,1974,SC1,D,D,0.738
121,1974,SC1,D,D,0.685
122,1974,SC1,D,D,0.756
123,1974,SC1,D,D,0.522
124,1974,SC1,D,D,0.626
1,1976,SC1,D,D,0.789
2,1976,SC1,D,D,0.747
3,1976,SC1,R,R,0.385
4,1976,SC1,D,D,0.765
5,1976,SC1,D,D,0.732
6,1976,SC1,D,D,0.746
7,1976,SC1,D,D,0.737
8,1976,SC1,D,D,0.755
9,1976,SC1,D,D,0.752
10,1976,SC1,D,D,0.657
11,1976,SC1,D,D,0.714
12,1976,SC1,D,D,0.792
13,1976,SC1,D,D,0.790
14,1976,SC1,D,D,0.784
15,1976,SC1,D,D,0.740
16,1976,SC1,D,D,0.688
17,1976,SC1,D,D,0.733
18,1976,SC1,D,D,0.554
19,1976,SC1,D,D,0.672
20,1976,SC1,R,R,0.388
21,1976,SC1,D,X,0.723
22,1976,SC1,D,X,0.516
23,1976,SC1,D,D,0.667
24,1976,SC1,D,X,0.704
25,1976,SC1,D,X,0.670
26,1976,SC1,D,D,0.776
27,1976,SC1,D,D,0.714
28,1976,SC1,D,X,0.762
29,1976,SC1,D,D,0.718
30,1976,SC1,D,D,0.753
31,1976,SC1,D,D,0.704
32,1976,SC1,D,D,0.571
33,1976,SC1,D,D,0.655
34,1976,SC1,D,X,0.691
35,1976,SC1,D,D,0.625
36,1976,SC1,D,D,0.723
37,1976,SC1,D,X,0.742
38,1976,SC1,D,D,0.743
39,1976,SC1,D,D,0.686
40,1976,SC1,D,D,0.678
41,1976,SC1,D,D,0.800
42,1976,SC1,D,D,0.735
43,1976,SC1,D,D,0.772
44,1976,SC1,D,D,0.838
45,1976,SC1,D,D,0.768
46,1976,SC1,D,D,0.764
47,1976,SC1,D,D,0.737
48,1976,SC1,D,D,0.716
49,1976,SC1,D,D,0.777
50,1976,SC1,D,D,0.768
51,1976,SC1,D,D,0.701
52,1976,SC1,D,D,0.590
53,1976,SC1,D,D,0.763
54,1976,SC1,D,D,0.805
55,1976,SC1,D,D,0.753
56,1976,SC1,D,D,0.754
57,1976,SC1,D,D,0.681
58,1976,SC1,D,D,0.664
59,1976,SC1,D,D,0.725
60,1976,SC1,D,D,0.876
61,1976,SC1,D,D,0.815
62,1976,SC1,D,D,0.774
63,1976,SC1,D,D,0.706
64,1976,SC1,D,D,0.831
65,1976,SC1,D,D,0.897
66,1976,SC1,D,D,0.676
67,1976,SC1,D,D,0.693
68,1976,SC1,D,D,0.728
